"WORD","HITS"
"ecris","3"
"enteros","1"
"entier","1"
"entrada","1"
"equivalentes","1"
"exemple","3"
"exploración","1"
"figuras","1"
"figure","2"
"flèche","3"
"football","3"
"fracciones","1"
"fraction","2"
"fractions","2"
"fromages","2"
"gauche","3"
"graduation","1"
"grande","5"
"heures","7"
"huit","9"
"ici","4"
"igual","1"
"indiquer","2"
"información","2"
"jeux","2"
"joueurs","1"
"jour","4"
"journée","4"
"lequel","2"
"lire","2"
"litre","1"
"litres","1"
"lui","6"
"mangeons","3"
"match","1"
"modalidad","1"
"morceaux","2"
"même","6"
"neuf","7"
"numerador","1"
"numérateur","1"
"observe","5"
"occasions","1"
"oeufs","4"
"offrons","1"
"ordenación","1"
"pablo","1"
"pantalla","5"
"partie","5"
"parties","3"
"parts","1"
"passe","3"
"petite","4"
"petits","3"
"peuvent","5"
"pizza","1"
"pourtant","2"
"prennent","1"
"prenons","1"
"programa","1"
"présence","1"
"quand","6"
"quantité","2"
"quatre","12"
"quinze","5"
"rellenar","2"
"remplis","4"
"représentent","1"
"repésente","1"
"reste","6"
"rompecabezas","1"
"rosa","1"
"sachet","1"
"savoir","3"
"sept","7"
"superbe","1"
"temps","5"
"texte","6"
"trois","12"
"type","5"
"unité","3"
"utilidades","1"
"utiliser","1"
"valeur","2"
"valeurs","3"
"vendre","1"
"veronica","1"
"victoria","2"
"vie","4"
"équipe","1"
"équivalente","2"
"équivalentes","2"
"associez","1"
"camemberts","1"
"cinquième","1"
"cinquièmes","1"
"classez","1"
"comment","8"
"connaissez","1"
"correcte","5"
"correspondances","1"
"correspondant","6"
"demi","5"
"dixièmes","1"
"donnez","1"
"douzièmes","1"
"fort","4"
"grandes","1"
"grands","2"
"huitièmes","1"
"magnifique","7"
"neuvièmes","1"
"ordonnez","2"
"petites","2"
"quart","4"
"quarts","1"
"représente","1"
"sixièmes","1"
"tiers","3"
"équivalent","1"
"appellent","4"
"arbre","3"
"arrivé","1"
"avait","1"
"banane","2"
"beaucoup","6"
"cachés","1"
"ces","11"
"chargée","1"
"cidre","1"
"combien","3"
"connais","2"
"coupe","3"
"cousine","3"
"dessins","5"
"devinette","1"
"difficile","3"
"découvriras","1"
"enlève","1"
"espagne","5"
"figue","1"
"fraise","1"
"fraises","1"
"fruit","2"
"fruits","3"
"grenade","1"
"jean","3"
"joue","1"
"lettres","7"
"mandarine","1"
"melon","1"
"mon","6"
"oranger","1"
"paires","2"
"pastèque","1"
"peau","1"
"peche","1"
"poirier","1"
"pommier","1"
"pousse","1"
"problème","1"
"prune","1"
"prunier","1"
"pêche","2"
"pêcher","1"
"raisin","1"
"regarde","11"
"réponse","3"
"soupe","4"
"vin","4"
"écris","12"
"conte","1"
"calcule","2"
"complète","12"
"déductions","1"
"détermine","1"
"faisant","2"
"observant","1"
"tableau","3"
"élément","3"
"adore","1"
"aime","5"
"aimes","2"
"amitiés","1"
"anglais","5"
"animal","3"
"anniversaire","1"
"année","3"
"août","1"
"appelle","5"
"appelles","2"
"article","5"
"articles","3"
"automne","1"
"avril","2"
"aôut","1"
"bibliothèque","1"
"biologie","1"
"café","4"
"cahier","3"
"cahiers","2"
"calculette","1"
"cassette","1"
"cassettes","1"
"centre","2"
"charlie","1"
"chat","3"
"chats","1"
"cher","1"
"cherche","7"
"chez","3"
"chien","1"
"cinéma","4"
"ciseaux","1"
"cjuillet","1"
"classeur","1"
"club","2"
"collège","4"
"commence","1"
"crêperie","1"
"dbiologie","1"
"dimanche","2"
"doctobre","1"
"décembre","1"
"eespagnol","1"
"femusiquep","1"
"france","8"
"frère","4"
"février","1"
"grille","4"
"habite","4"
"habites","4"
"hamster","1"
"histoire","3"
"hiver","1"
"hm","1"
"idram","1"
"ii","3"
"indéfinis","1"
"informatique","1"
"isabelle","1"
"janvier","2"
"jeudi","4"
"jeunes","4"
"jiderdnev","1"
"jours","3"
"juillet","1"
"juin","2"
"lapin","2"
"lecture","4"
"lettre","2"
"lht","1"
"lilas","2"
"livre","7"
"luc","1"
"lundi","2"
"lundid","1"
"mai","1"
"mardi","2"
"marie","3"
"mars","2"
"maths","2"
"mathsq","1"
"matières","2"
"mercredi","2"
"mois","3"
"musique","4"
"nantes","1"
"natation","2"
"nathalie","1"
"nossiop","1"
"novembre","1"
"novenbre","1"
"nt","2"
"octobre","2"
"onze","6"
"ordonne","2"
"os","4"
"oui","10"
"où","8"
"parc","1"
"parís","1"
"pascale","1"
"perroquet","2"
"perruche","1"
"physique","3"
"pi","2"
"piscine","3"
"plage","1"
"planche","1"
"poissons","1"
"printemps","2"
"quatorze","5"
"question","2"
"rn","2"
"rouges","1"
"roulettes","1"
"rue","2"
"ry","1"
"résultats","2"
"saison","2"
"salle","5"
"samedi","2"
"samedic","1"
"sebastian","1"
"seize","5"
"semaine","3"
"septembre","2"
"serpent","1"
"sh","1"
"sialgna","1"
"souris","1"
"sport","2"
"sportif","1"
"sports","2"
"sram","1"
"stylo","3"
"sébastien","1"
"ta","4"
"tennis","3"
"tes","3"
"ton","6"
"treize","4"
"vb","1"
"vendredi","3"
"ville","6"
"vingt","5"
"âge","4"
"évalue","1"
"accumulation","1"
"activités","2"
"actuals","1"
"acumulació","1"
"agora","1"
"així","1"
"alimentació","1"
"alimentari","1"
"alimentation","1"
"alimentos","1"
"apporte","1"
"apportées","1"
"aprimar","1"
"aquest","2"
"aquests","2"
"aquático","1"
"ara","3"
"arribar","1"
"asseoit","1"
"associa","1"
"associée","1"
"atentamente","1"
"athlétisme","1"
"attention","6"
"attentivement","3"
"augmenta","1"
"aussi","8"
"aux","11"
"açúcar","1"
"bat","1"
"batec","1"
"batecs","1"
"bem","2"
"ben","1"
"bienvenu","2"
"boire","4"
"bona","1"
"bouge","1"
"bouger","1"
"braços","1"
"cabells","1"
"cabelo","1"
"cabeça","1"
"cames","1"
"cansem","1"
"cap","2"
"celle","2"
"celles","2"
"celui","3"
"cereais","1"
"cet","2"
"changements","2"
"chaud","3"
"ci","3"
"cinc","2"
"cinco","1"
"ciències","2"
"comparació","1"
"compléter","1"
"comportant","1"
"comportar","1"
"computador","1"
"conclusió","1"
"conduisant","1"
"conduit","2"
"conseqüències","2"
"construi","1"
"cor","1"
"corda","1"
"corporal","1"
"corps","3"
"correcta","2"
"correctament","2"
"correctes","4"
"correspondente","1"
"corretamente","1"
"cotxe","1"
"córrer","1"
"cœur","1"
"da","2"
"dançar","1"
"dedos","1"
"deixa","1"
"dentes","1"
"dents","1"
"desequilibrada","1"
"desequilibri","1"
"dessus","4"
"deve","1"
"dieta","1"
"diferentes","1"
"digues","1"
"dits","1"
"doit","4"
"dormir","1"
"duas","1"
"dues","1"
"dépense","1"
"déséquilibrée","1"
"d’aliment","1"
"d’aliments","1"
"d’éviter","1"
"elementos","1"
"elements","3"
"em","2"
"empitjora","1"
"engreixar","1"
"ensemble","2"
"equilibrada","1"
"essouffle","1"
"estas","2"
"estes","1"
"está","3"
"excessiva","1"
"excès","1"
"excés","1"
"facilitat","1"
"facteurs","2"
"faites","5"
"fals","3"
"falses","1"
"fatigue","1"
"fatigué","4"
"fazer","1"
"feito","2"
"felicitats","2"
"ferme","1"
"fonctionnement","2"
"fonctionner","1"
"força","1"
"frase","2"
"frases","2"
"fruita","1"
"félicitations","3"
"física","1"
"ginástica","1"
"grans","1"
"greix","1"
"grupos","1"
"humain","2"
"humanos","1"
"humans","1"
"iguales","1"
"imagem","2"
"imagens","2"
"incluir","1"
"informations","1"
"intercomprensió","2"
"jogando","1"
"jouer","1"
"llengües","2"
"lá","2"
"légumes","3"
"l’alimentation","1"
"l’organisme","1"
"l’énergie","1"
"mal","4"
"manca","1"
"manifestacions","1"
"marisc","1"
"menys","2"
"mesmos","1"
"millor","1"
"millora","1"
"mirar","1"
"modifications","1"
"moins","5"
"moyen","2"
"muito","2"
"mutacions","1"
"mà","1"
"mão","1"
"nadar","1"
"nomes","1"
"nommer","1"
"normal","1"
"nécessaire","3"
"obesitat","1"
"observa","1"
"observé","1"
"observée","2"
"obésité","2"
"olhos","1"
"option","2"
"oracions","1"
"orelhas","1"
"orelles","1"
"palavra","1"
"parabéns","2"
"patim","1"
"peixe","1"
"pele","1"
"perfecte","2"
"perfeito","2"
"permet","3"
"pernas","1"
"persona","1"
"persones","1"
"pes","1"
"peus","2"
"peut","6"
"peux","4"
"phrases","7"
"pitjor","1"
"posa","1"
"possibilitats","1"
"pratiquer","1"
"produit","4"
"promenade","1"
"pâte","2"
"pés","1"
"pólo","1"
"quelle","10"
"questions","3"
"quina","2"
"quoi","3"
"qu’il","2"
"raisonnable","1"
"ration","1"
"recevoir","1"
"recommandations","1"
"recordes","1"
"redactades","2"
"repartits","1"
"respiració","1"
"respire","1"
"riscos","1"
"roda","1"
"rougit","1"
"règle","3"
"réactions","1"
"répond","2"
"résumé","1"
"saine","1"
"saltar","1"
"salut","3"
"santé","1"
"segons","2"
"seguiment","1"
"selecciona","2"
"seleciona","1"
"selon","3"
"seqüència","2"
"seres","1"
"sert","3"
"sete","1"
"seva","1"
"sis","2"
"situations","1"
"sobreescalfament","1"
"sobrepès","1"
"societat","2"
"société","2"
"soif","4"
"sources","1"
"substances","2"
"suffisante","1"
"suivis","1"
"surpoids","1"
"são","2"
"sélectionne","2"
"tamanho","1"
"tango","1"
"televisió","1"
"tipus","2"
"todos","2"
"toute","1"
"transpire","1"
"treballarem","2"
"tronc","2"
"tronco","1"
"trouveras","1"
"ulls","1"
"um","2"
"uma","1"
"ungles","1"
"unhas","1"
"utilizar","1"
"variée","1"
"vertader","2"
"vertaderes","1"
"veu","1"
"veut","2"
"viatjar","1"
"vidéo","1"
"vient","4"
"visage","2"
"vite","1"
"voz","1"
"vue","2"
"yeux","1"
"àpats","1"
"água","1"
"énergie","2"
"équilibrée","1"
"éssers","1"
"abandonne","1"
"acabat","2"
"acabem","1"
"acaben","1"
"accions","1"
"acció","1"
"accomplir","1"
"acordo","1"
"adubo","1"
"alimentar","1"
"altres","1"
"aluminium","1"
"amami","1"
"ampolles","1"
"amélioration","1"
"animals","1"
"anorak…","1"
"anteriors","1"
"antoni","1"
"aquesta","1"
"aquets","1"
"arbres","1"
"augment","1"
"augmentation","1"
"aurait","1"
"avis","1"
"ação","1"
"biodegradables","1"
"biodegradáveis","1"
"bois","2"
"bones","1"
"bosc","1"
"boscos","1"
"bosses","1"
"bouteilles","1"
"brics","1"
"cables","1"
"cafè","1"
"canettes","1"
"canvis","1"
"capa","1"
"carton","3"
"casser","1"
"cauen","1"
"causa","1"
"causent","1"
"certains","2"
"chacun","2"
"changer","2"
"cima","1"
"classifica","2"
"compost","1"
"compostagem","1"
"compostatge","1"
"composto","1"
"compres","1"
"concernent","1"
"conclusion","1"
"coneixes","1"
"conills","1"
"connaître","5"
"consum","1"
"consumo","1"
"conséquences","1"
"contaminant","1"
"contaminants","1"
"contenidor","1"
"contribueixen","1"
"convertint","1"
"convertir","1"
"coton…","1"
"crea","1"
"creguis","1"
"cremar","1"
"crescimento","1"
"dado","1"
"degraden","1"
"descubre","1"
"desta","1"
"destruction","1"
"devenir","2"
"deviennent","1"
"différence","1"
"dinar","1"
"dir","1"
"disminució","1"
"disparaître","1"
"décadas","1"
"décennies","1"
"déchets","1"
"découvre","1"
"dégrader","1"
"dû","1"
"d’emballage","1"
"enjeux","1"
"environnementaux","1"
"escombraries","1"
"estables","1"
"evolució","1"
"exemplo","1"
"exercicis","1"
"extraire","1"
"fermentació","1"
"fertilitzats","1"
"feuilles","2"
"filtres","1"
"fixa","2"
"foncés","1"
"format","1"
"fulles","1"
"fèrtil","1"
"gestion","1"
"gots","1"
"grau","1"
"gris","3"
"groups","1"
"grups","1"
"humus","1"
"iguais","1"
"illes","1"
"indispensable","1"
"jette","1"
"liés","1"
"llençar","1"
"major","1"
"mangés","1"
"marrons","1"
"matière","2"
"matériaux","1"
"mauvais","2"
"mel","1"
"menor","1"
"mes","4"
"metal","1"
"metall","1"
"mettent","1"
"minerais","1"
"moisi","1"
"mortes","1"
"mouillée","1"
"mundial","1"
"nas","1"
"natura","1"
"natural","1"
"naturals","1"
"nature","2"
"naturelles","1"
"nosso","1"
"nourrir","1"
"obscura","1"
"observables","1"
"observar","2"
"ocorreu","1"
"odeur","1"
"olor","1"
"ordena","3"
"ordenando","1"
"organiques","1"
"orgànic","1"
"orgànics","1"
"orgânico","1"
"orgânicos","1"
"papel","1"
"paper","1"
"papier","2"
"parle","5"
"parmi","1"
"partes","1"
"passarà","1"
"pateixen","1"
"pelo","1"
"pels","1"
"penser","2"
"plastique","1"
"plàstic","1"
"plástico","1"
"població","1"
"podreixen","1"
"podràs","1"
"polaire","1"
"polluer","1"
"pollution","1"
"população","1"
"porcs","1"
"porquets","1"
"possibles","2"
"pots","2"
"poubelle","1"
"pourquoi","3"
"pourrir","1"
"preguntes","1"
"premières","1"
"preservació","1"
"principal","2"
"producte","2"
"produire","2"
"propos","1"
"préservation","1"
"putrefacció","1"
"qualsevol","1"
"quantitat","1"
"quants","1"
"quels","4"
"quin","1"
"quines","1"
"qu’ils","1"
"qu’on","1"
"rafraîchissement","1"
"reafirmar","1"
"reciclagem","1"
"reciclar","1"
"reciclatge","1"
"recomanacions","1"
"recursos","1"
"recyclage","1"
"recycler","1"
"recyclé","1"
"recyclée","1"
"reduir","1"
"reemplaçar","1"
"reformar","1"
"regla","1"
"relation","3"
"remonter","1"
"remplacer","1"
"replacer","1"
"res","1"
"residu","1"
"residual","1"
"residuals","1"
"residus","1"
"respon","1"
"ressources","1"
"restes","2"
"resultats","1"
"resíduos","1"
"reutilitzar","1"
"rrr","1"
"réaffirmer","1"
"réagir","1"
"réduction","1"
"réduire","1"
"réformer","1"
"rélationne","1"
"réponses","1"
"résiduels","1"
"rétrécir","1"
"réutiliser","1"
"sabràs","1"
"sant","1"
"segueix","1"
"seja","1"
"senglars","1"
"sentir","1"
"set","1"
"sido","1"
"siècles","2"
"sobren","1"
"suivantes","2"
"sécher","1"
"sélectif","1"
"sí","1"
"sòl","1"
"tacte","1"
"tem","1"
"tenen","1"
"tens","1"
"terra","1"
"textile","1"
"textura","1"
"tipo","1"
"total","2"
"transformés","2"
"trencaclosques","1"
"tri","1"
"tria","2"
"trier","1"
"triturar","1"
"types","4"
"utilisée","1"
"verre","2"
"veure","2"
"vidre","1"
"vidro","1"
"voire","1"
"volum","1"
"volume","2"
"vons","1"
"votre","4"
"ya","5"
"últimas","1"
"arabes","1"
"arc","2"
"cc","1"
"ccc","1"
"ccclxxxiii","1"
"cccxci","1"
"cccxxx","1"
"cccxxxix","1"
"ccll","1"
"cclxii","1"
"ccx","1"
"ccxxv","1"
"cd","1"
"cdlxi","1"
"cdxcviii","1"
"cdxlvii","1"
"cdxv","1"
"chiffres","6"
"cl","1"
"cm","1"
"cmliii","1"
"cmlxix","1"
"colisèum","1"
"cxcvi","1"
"cxliv","1"
"dc","1"
"dcc","1"
"dccc","1"
"dcccxli","1"
"dcclxxvii","1"
"dccxci","1"
"dccxxxii","1"
"dcxcv","1"
"dcxvi","1"
"dcxxvi","1"
"desenes","1"
"dll","1"
"dlxxiii","1"
"dlxxxviii","1"
"dxiv","1"
"dxxx","1"
"erreurs","2"
"errores","1"
"errors","1"
"fins","1"
"ic","1"
"iii","1"
"iiii","1"
"incorrectes","1"
"informativa","1"
"iv","1"
"ix","1"
"liv","1"
"localitza","1"
"localiza","2"
"lviii","1"
"lvv","1"
"lx","1"
"lxi","1"
"lxv","1"
"lxvi","1"
"lxvii","1"
"lxx","1"
"lxxii","1"
"lxxvii","1"
"lxxx","1"
"lxxxi","1"
"lxxxviii","1"
"lxxxx","1"
"mcc","1"
"mccxxxv","1"
"mcdlxv","1"
"mcdxxix","1"
"mclxxiv","1"
"mcm","1"
"mcmxix","1"
"mcxvi","1"
"md","1"
"mdccc","1"
"mdcclxxxi","1"
"mdccvvviii","1"
"mdcxliii","1"
"menú","2"
"mli","1"
"mm","1"
"mmccl","1"
"mmccxviii","1"
"mmccxxii","1"
"mmcd","1"
"mmcmlxxxix","1"
"mmd","1"
"mmdccclii","1"
"mmdcxiv","1"
"mmdxx","1"
"mmiv","1"
"mmm","1"
"mmmcccxxxiii","1"
"mmmccxliv","1"
"mmmclxv","1"
"mmmcm","1"
