"WORD","HITS"
"frase","131"
"futuro","50"
"fácil","144"
"ganar","25"
"ganarganar","1"
"gran","199"
"grandes","141"
"grandeslogros","1"
"gusta","88"
"hablar","54"
"haciendo","79"
"hábito","10"
"hábitos","11"
"hábtos","1"
"iei","1"
"importante","121"
"importar","4"
"imágenes","125"
"inenlamentenr","1"
"iniciativa","5"
"institución","11"
"inténtalo","60"
"inventa","6"
"invito","8"
"juntos","42"
"lee","327"
"lenguaje","43"
"letras","205"
"lider","2"
"lograr","10"
"logros","5"
"lrl","1"
"luz","112"
"madre","109"
"manizales","1"
"marina","10"
"marín","11"
"mas","69"
"mejor","147"
"mejorando","5"
"mem","2"
"mentalmente","7"
"mente","23"
"metas","2"
"mi","188"
"mis","75"
"mnm","2"
"modelo","26"
"mundo","142"
"máximo","34"
"niños","115"
"nombre","396"
"nuevo","152"
"observa","132"
"oeo","2"
"ono","2"
"openclipart","1"
"ordénalos","6"
"org","8"
"origino","1"
"oso","66"
"otra","223"
"otras","144"
"palabras","364"
"pareja","89"
"parte","254"
"paréntesis","20"
"pensar","38"
"personas","139"
"piensa","61"
"plan","11"
"pon","78"
"practica","24"
"practicando","6"
"practicar","24"
"practicarlos","2"
"practico","1"
"prefiero","6"
"pregunta","56"
"primeroloprimero","1"
"prioridades","1"
"proactivas","1"
"proactividad","1"
"proactividaddf","1"
"proactivo","1"
"procura","13"
"procurar","4"
"produce","68"
"proyecto","42"
"quinto","38"
"ragolaid","1"
"recargar","1"
"reconocimento","1"
"rectangle","213"
"relacionadas","81"
"relacionado","18"
"renovación","2"
"repasa","31"
"representa","68"
"rer","2"
"responsable","14"
"responsables","9"
"respuesta","158"
"resultados","56"
"retiro","2"
"rfuturo","1"
"rganarganarrdr","1"
"richard","6"
"rompecabezas","151"
"rrr","2"
"scribe","1"
"sdfghjklntete","1"
"se","596"
"sea","103"
"según","170"
"seis","165"
"sep","1"
"será","92"
"serás","14"
"siete","124"
"significa","51"
"sinergia","1"
"sinergiag","1"
"sinergiza","1"
"sinergizar","1"
"sopa","170"
"stephen","1"
"super","19"
"televisión","40"
"ten","36"
"tercer","50"
"texto","291"
"ti","80"
"todos","258"
"trabajarn","1"
"transformación","19"
"tres","301"
"tu","189"
"tupuedes","1"
"valores","30"
"ver","221"
"yopuedo","1"
"zarpep","1"
"¿qué","297"
"árbol","99"
"abeja","35"
"barco","65"
"casa","192"
"dedo","43"
"escoba","26"
"familia","100"
"gato","101"
"hambre","32"
"iglesia","56"
"jarabe","12"
"kilo","31"
"lana","50"
"letra","136"
"mano","126"
"naranja","54"
"ojo","73"
"pelota","62"
"queso","55"
"ropa","57"
"toro","45"
"uvas","28"
"vaso","45"
"water","11"
"xilófono","19"
"yema","21"
"zapato","28"
"ñoño","5"
"acentuada","6"
"aguda","32"
"agudas","26"
"animal","123"
"asocia","141"
"atonas","2"
"autobus","15"
"autobús","43"
"avion","19"
"bravo","147"
"bufalo","2"
"cabeza","130"
"camara","5"
"caminar","22"
"camisa","38"
"camión","44"
"canión","1"
"car","22"
"cas","8"
"castillo","66"
"castor","2"
"cie","2"
"cocodrilo","24"
"comprueba","57"
"compruébalo","8"
"conductor","24"
"cor","13"
"cortar","40"
"cárcel","23"
"cármen","2"
"di","68"
"dien","7"
"ejercicio","93"
"elefante","65"
"escritas","21"
"esdrujula","7"
"esdrujulas","3"
"esdrújula","24"
"esdrújulas","24"
"fo","22"
"fos","2"
"fosforo","3"
"fuerza","76"
"fósforo","12"
"fútbol","49"
"ge","22"
"gorila","16"
"gra","11"
"graves","23"
"hernan","2"
"hernán","5"
"hipopotamo","8"
"horóscopo","2"
"identifica","127"
"jirafa","30"
"largas","45"
"le","308"
"limon","10"
"llana","39"
"llanas","27"
"llo","24"
"loj","4"
"lámpara","17"
"ma","47"
"mago","20"
"marca","73"
"mascara","5"
"mo","42"
"moi","4"
"moisés","5"
"mur","10"
"murcielago","7"
"murciélago","29"
"món","6"
"nán","2"
"oblicua","3"
"pa","57"
"pacífico","21"
"palabra","239"
"paradero","2"
"payaso","30"
"pin","9"
"pingüino","15"
"po","57"
"pronuncia","13"
"raton","24"
"ratón","78"
"rayita","3"
"ro","52"
"san","93"
"santiago","41"
"silaba","5"
"sinónimas","13"
"sol","151"
"soldado","17"
"sés","2"
"ta","57"
"tambor","24"
"tar","17"
"telegrafo","3"
"telegrama","4"
"televisor","11"
"teléfono","49"
"telégrafo","5"
"terremoto","8"
"tia","11"
"tiburon","13"
"tilde","31"
"tón","7"
"tónica","28"
"vaca","85"
"verbos","59"
"vocal","86"
"volcán","19"
"voz","66"
"ya","296"
"¿es","34"
"acaban","19"
"acabo","4"
"acabó","31"
"acento","19"
"acentuación","11"
"acentuar","5"
"acentúa","2"
"acentúan","10"
"acera","15"
"acordeón","12"
"acústica","5"
"adecuado","47"
"afilador","3"
"agradecerá","2"
"ahora","220"
"alba","25"
"albóndigas","3"
"alcalá","22"
"alcayata","1"
"alfombra","11"
"alla","4"
"alltivo","1"
"allá","36"
"almibar","2"
"almohada","14"
"almíbar","4"
"altas","39"
"altivo","2"
"amanecer","21"
"ambar","2"
"ambiente","37"
"amenaza","9"
"angel","10"
"angélica","2"
"anillos","11"
"antepenúltima","12"
"antepenúltimo","5"
"antítesis","2"
"antúnez","1"
"aprende","113"
"arbol","26"
"arboles","7"
"aristócrata","1"
"armario","32"
"arquitecto","18"
"arreglar","13"
"asepolcíc","1"
"aspirina","4"
"así","261"
"atasco","1"
"atentamente","140"
"atisbó","1"
"atlas","7"
"aumentaron","2"
"automóvil","19"
"avanzar","31"
"ayúdame","5"
"ayúdamead","1"
"azucar","11"
"azúcar","42"
"babel","1"
"babor","2"
"balcon","4"
"balconada","1"
"balcón","21"
"baldosa","5"
"balonpédico","1"
"balón","38"
"barrer","7"
"bartolomé","9"
"baston","2"
"bastón","9"
"baturro","1"
"bazar","3"
"bebi","1"
"bebí","4"
"bertin","1"
"bertín","1"
"biberón","4"
"bidón","3"
"billar","5"
"blasón","1"
"bordón","3"
"botón","51"
"buen","122"
"buena","106"
"bueno","87"
"báltico","7"
"básicos","25"
"bífido","1"
"bólido","3"
"cabal","1"
"cable","10"
"cadáver","3"
"cafe","12"
"café","44"
"cafés","4"
"calamar","8"
"caldo","7"
"calzon","1"
"calzón","5"
"camisón","3"
"campana","17"
"campanada","1"
"canalización","1"
"canasta","8"
"candelabro","1"
"candil","4"
"cangrejo","19"
"cantico","1"
"canónigo","1"
"caracol","47"
"caracter","4"
"carcel","7"
"carlos","63"
"carmelo","1"
"carretera","35"
"cartel","18"
"cartelera","1"
"cartero","18"
"carton","6"
"cartón","17"
"carácter","32"
"carátula","1"
"carátular","1"
"caserón","2"
"casi","112"
"casillas","48"
"cazorla","4"
"cañaveral","1"
"cañón","10"
"cenador","2"
"cenicero","8"
"ceno","4"
"centrifugadora","1"
"cenó","2"
"cerilla","5"
"cesar","8"
"cesped","8"
"cetro","3"
"cfcabal","1"
"chandal","5"
"chinchón","1"
"choco","3"
"chocó","4"
"chándal","4"
"cielo","77"
"ciempies","2"
"ciempiés","9"
"cigarrillo","5"
"cinéfilo","1"
"clase","105"
"clavel","13"
"clavícula","6"
"clínica","7"
"colador","1"
"colección","18"
"colegio","78"
"colibri","1"
"colibrí","5"
"color","148"
"comedor","23"
"comer","98"
"comics","1"
"compás","23"
"conceptos","35"
"condenaron","3"
"confundi","1"
"confundí","1"
"consonante","57"
"consul","2"
"consumido","2"
"contaba","8"
"contenedor","7"
"contengan","10"
"continuación","51"
"corcel","2"
"cordon","2"
"cordón","6"
"coro","17"
"corola","6"
"correctamente","114"
"correcto","149"
"corresponda","89"
"cortaba","2"
"cortado","14"
"cortina","6"
"crater","5"
"cristal","30"
"cráter","15"
"cualquier","88"
"cubertería","3"
"cubo","35"
"cuchilla","4"
"cultivo","13"
"cuyos","20"
"cuéntaselo","1"
"cáliz","8"
"cámara","29"
"cándido","4"
"cándidoíá","1"
"cántaro","8"
"cántico","2"
"césar","13"
"césped","14"
"cíclope","3"
"cónsul","3"
"dale","13"
"daselo","1"
"decantación","4"
"demas","6"
"demostraba","1"
"denomina","31"
"denominan","18"
"descubierto","21"
"descubrir","37"
"deseada","7"
"detras","6"
"detrás","58"
"dificil","12"
"difícil","117"
"diluviar","3"
"director","21"
"distingues","2"
"dolar","1"
"dolor","36"
"domésticos","22"
"dáselo","2"
"dátil","5"
"díjole","2"
"dímelo","1"
"dólar","6"
"ejemplo","111"
"ejemplos","46"
"ejerce","16"
"elemento","62"
"empollón","1"
"encontrado","31"
"enfermo","32"
"ensoñación","1"
"erro","2"
"error","25"
"esas","49"
"escucha","101"
"escuchado","5"
"esmeril","1"
"eso","164"
"españa","118"
"espectáculo","10"
"espíritu","22"
"estas","310"
"están","221"
"estéril","3"
"estética","7"
"estímulo","2"
"estúpida","2"
"eter","1"
"evitar","43"
"examen","27"
"exíjasele","1"
"fabricaba","2"
"facil","19"
"factura","2"
"famélico","1"
"fantástico","149"
"fenomenal","86"
"fenómena","1"
"fenómeno","41"
"fernandez","1"
"fernández","26"
"flecha","156"
"flor","62"
"flácido","1"
"fotografía","34"
"fotógrafo","6"
"fuera","80"
"fértil","7"
"fíes","1"
"fíjate","111"
"físico","21"
"gasterópodos","6"
"gastronómico","1"
"gijon","1"
"gijón","5"
"gomez","1"
"gonzález","13"
"grandísima","1"
"grave","23"
"grueso","30"
"guitarra","50"
"guíes","1"
"gástrico","5"
"gómez","14"
"habitáculo","2"
"hasta","244"
"hecho","241"
"hemos","114"
"hierro","68"
"hostil","1"
"hotel","16"
"húmeda","10"
"ibérica","22"
"identificación","30"
"iii","31"
"imbécil","3"
"inclinada","3"
"ines","7"
"inmovil","1"
"inmóvil","12"
"insolósni","1"
"intensidad","26"
"intentos","22"
"inutil","1"
"inés","12"
"inútil","9"
"jose","9"
"josé","78"
"lavadora","12"
"leído","34"
"libro","133"
"libélula","6"
"licor","7"
"ligar","5"
"limar","1"
"lisístrato","1"
"llama","156"
"lledó","2"
"llenas","14"
"llevan","81"
"llorar","22"
"locomotora","14"
"lopez","3"
"luciérnaga","2"
"lugar","236"
"luís","7"
"lánguido","2"
"líquido","43"
"lírico","3"
"lópez","20"
"lúcido","1"
"lúgubre","3"
"magnetófono","1"
"mal","126"
"mapa","104"
"marcaba","5"
"marcando","9"
"marcho","3"
"marchó","15"
"marfil","7"
"marqués","12"
"martinez","1"
"martínez","9"
"maría","81"
"mediante","79"
"memoria","106"
"menú","44"
"merced","11"
"mesa","94"
"metalúrgica","3"
"mimosón","1"
"miron","1"
"mirón","4"
"mitológico","7"
"monosílabas","10"
"montaje","5"
"moscardon","1"
"moscardón","1"
"motor","20"
"mármol","11"
"más","451"
"mástil","7"
"múltiples","17"
"navegar","16"
"nectar","2"
"nemotécnica","1"
"nenufar","4"
"nenúfar","5"
"ngel","1"
"nivel","78"
"nombres","228"
"ntra","2"
"nuestro","136"
"néctar","6"
"observaba","5"
"obtuviera","1"
"ocho","113"
"oigas","3"
"opción","96"
"ordenar","93"
"ortográfico","6"
"oído","46"
"oír","22"
"palamos","1"
"palamós","1"
"pantalón","38"
"pantano","3"
"papel","105"
"papá","28"
"parejas","185"
"paris","5"
"paro","7"
"parque","44"
"parís","24"
"paró","3"
"patrón","12"
"patíbulo","1"
"pedales","7"
"pedunculo","1"
"pedúnculo","4"
"pegarlos","1"
"pego","4"
"pegó","5"
"peinador","1"
"peine","23"
"península","34"
"penúltima","16"
"penúltimo","7"
"perdiz","6"
"perfecto","208"
"petróleo","18"
"pez","64"
"peñasco","4"
"piastra","1"
"pidele","1"
"piel","74"
"pinpinela","1"
"pipas","12"
"piramidón","1"
"piscina","24"
"pizarra","31"
"piénsalo","12"
"plancha","19"
"planta","64"
"plato","38"
"poco","186"
"policía","31"
"poquito","16"
"pregon","1"
"pregón","2"
"prismáticos","7"
"producen","55"
"productos","65"
"profesor","52"
"profesora","31"
"programas","16"
"pronto","86"
"prosódico","3"
"provoco","1"
"provocó","5"
"pudo","27"
"puerta","95"
"puesto","54"
"pulpo","30"
"pulsa","158"
"pundonor","1"
"punible","1"
"pupitre","3"
"pusilánime","2"
"puñetazo","3"
"párpado","4"
"péndulo","4"
"pétalos","12"
"pídele","2"
"píndaro","1"
"pórtico","3"
"quedaron","16"
"querubin","1"
"querubín","1"
"qué","354"
"ramil","1"
"raquítico","3"
"raruítico","1"
"razón","36"
"raíz","35"
"reboto","1"
"rebotó","1"
"reconocer","20"
"recordar","50"
"recorrer","15"
"rectángulo","36"
"reflejaba","3"
"regla","44"
"regresaron","4"
"relaciona","397"
"relaciónala","2"
"reloj","59"
"reluciente","1"
"representan","42"
"representen","4"
"repásalo","1"
"rodo","2"
"rodríguez","14"
"rodó","3"
"roedor","4"
"roedores","4"
"rompiera","2"
"rompí","4"
"rota","17"
"roto","27"
"rotom","1"
"rotulador","7"
"rústico","4"
"saborear","4"
"sabroso","6"
"salazón","3"
"salon","3"
"salón","15"
"sartén","13"
"sean","78"
"secar","7"
"secinecaa","1"
"seguro","54"
"selecciona","75"
"semejaba","1"
"sensacional","22"
"sería","45"
"serían","15"
"señal","36"
"señor","62"
"shc","1"
"siempre","186"
"siento","27"
"sigue","174"
"silencio","30"
"sitio","86"
"sobras","1"
"sobresdrújulas","4"
"sofa","18"
"sofá","27"
"solar","34"
"solaz","1"
"sonaba","4"
"sonámbulo","2"
"sonó","4"
"soñador","1"
"sra","7"
"subir","38"
"sublime","1"
"sueñas","1"
"sumidero","3"
"suprimir","4"
"sur","76"
"surtidor","2"
"sábado","34"
"sádico","1"
"sándalo","1"
"sílaba","45"
"sílabas","56"
"tanger","1"
"tapón","10"
"taquilla","4"
"temperaturas","29"
"tenedor","19"
"terminología","2"
"termometro","4"
"termómetro","20"
"tildes","19"
"tipo","163"
"tipos","110"
"tnfllaern","1"
"todas","207"
"todavía","53"
"toldo","3"
"tomaba","4"
"tomo","12"
"tomó","20"
"trata","68"
"trocitos","4"
"trombon","2"
"trombón","9"
"trotamundos","3"
"trozos","24"
"tubérculo","2"
"tunel","5"
"tus","92"
"tánger","1"
"tímpano","9"
"típico","24"
"tómalo","1"
"túnel","11"
"túnica","3"
"uf","8"
"umbrío","3"
"utilizar","59"
"varillas","2"
"velódromo","1"
"ventana","66"
"ventanal","2"
"verlo","12"
"vez","229"
"vino","76"
"visceras","1"
"visigodos","11"
"visión","27"
"visperas","1"
"vivienda","29"
"vivir","72"
"volatil","1"
"volo","1"
"volvera","1"
"volverá","7"
"volátil","2"
"voló","10"
"vuélvelo","4"
"vándalo","1"
"víbora","5"
"vísceras","1"
"víspera","3"
"vísperas","3"
"víveres","4"
"«bro»","1"
"«candelabro»","1"
"«can»","1"
"«de»","1"
"«ella»","1"
"«futuro»","1"
"«la»","1"
"«tapón»","1"
"«árboles»","1"
"¿la","14"
"¿lo","17"
"¿sabrías","16"
"ácido","17"
"ámbar","2"
"ánfora","2"
"ángel","36"
"ángulo","34"
"árbitro","15"
"árboles","77"
"átonas","8"
"época","58"
"éter","1"
"óptima","5"
"última","90"
"último","88"
"úoltlamab","1"
"abejas","18"
"abrigo","27"
"abril","35"
"acaba","40"
"acabando","6"
"acabaron","4"
"acabes","39"
"acidos","2"
"aciertos","19"
"acudiendo","1"
"adivinanza","28"
"advierte","3"
"afanaba","1"
"afirman","3"
"afuera","8"
"aire","111"
"ajeno","12"
"alambre","2"
"alberti","5"
"alcanzar","28"
"almendras","11"
"alto","97"
"amasaron","3"
"amor","59"
"ando","9"
"anfibios","17"
"anillo","31"
"aprendizaje","24"
"araña","26"
"arreglo","3"
"artículos","26"
"asno","27"
"asociaciones","10"
"asociación","43"
"asombrar","1"
"asustas","2"
"atención","153"
"atreves","20"
"aunque","119"
"autocar","8"
"avellanas","7"
"aves","44"
"ayer","67"
"año","168"
"aún","52"
"bailarán","3"
"banco","42"
"bañador","6"
"bebe","28"
"beber","43"
"bebéis","4"
"bebía","3"
"bellotas","10"
"bicleta","1"
"bién","39"
"blanco","97"
"bloque","24"
"boca","94"
"boligrafo","5"
"bolsa","44"
"bonita","36"
"brisa","5"
"bufanda","20"
"buitre","15"
"burro","51"
"buscaba","8"
"básico","12"
"caballo","105"
"caballos","43"
"cabra","32"
"cacería","6"
"caen","20"
"calcetines","24"
"calma","9"
"calor","76"
"cambiado","19"
"cambio","68"
"camina","17"
"caminaban","5"
"camino","96"
"camiseta","26"
"campesino","17"
"campo","102"
"canguro","17"
"cantará","6"
"canto","33"
"caperucita","11"
"capital","58"
"capullos","4"
"cara","87"
"careces","1"
"carniceros","2"
"carnivoro","2"
"carnosos","3"
"casas","56"
"cebra","24"
"cenicienta","6"
"cerditos","3"
"cerdos","25"
"cero","43"
"cervatillo","1"
"charcas","5"
"chotito","1"
"chu","7"
"ciclo","39"
"ciclón","2"
"ciencias","20"
"ciervo","25"
"cinta","18"
"cintas","7"
"claro","63"
"clases","57"
"coche","92"
"cogemos","11"
"colectivo","18"
"coloca","140"
"colocamos","5"
"colocando","15"
"colocar","36"
"colococa","1"
"colores","92"
"comas","17"
"comenzó","36"
"comienza","66"
"compañía","25"
"comprar","50"
"compró","29"
"conejo","44"
"conmigo","30"
"conoces","49"
"conocido","36"
"conocidos","27"
"conocimiento","30"
"construye","45"
"contenta","12"
"contento","39"
"contestó","11"
"continuó","7"
"convierte","32"
"corre","43"
"correspondientes","42"
"cortaron","6"
"cortos","26"
"cosa","86"
"criaron","1"
"crias","2"
"criaturas","7"
"crié","6"
"cría","22"
"cuanto","45"
"cuenta","119"
"cuentos","22"
"cuernecillos","1"
"curioso","13"
"cuáles","50"
"cálido","5"
"cómo","154"
"cúales","3"
"daban","13"
"dado","78"
"damos","20"
"dan","74"
"dando","35"
"dar","124"
"darle","17"
"das","13"
"debajo","68"
"deberíamos","2"
"decirte","2"
"decía","29"
"dejan","16"
"delfin","13"
"delfín","26"
"demasiado","56"
"desarrollo","43"
"descendía","1"
"descripción","30"
"deseamos","7"
"despertador","11"
"despistada","1"
"detenidamente","31"
"determinados","28"
"diario","21"
"dicen","33"
"dices","7"
"diez","101"
"dije","21"
"dijo","75"
"dime","14"
"dinero","63"
"diosa","16"
"diré","12"
"disponemos","6"
"distintos","56"
"domesticos","1"
"dominar","8"
"dones","3"
"dormir","39"
"doy","22"
"duerme","19"
"duero","16"
"día","199"
"días","111"
"ebro","24"
"echar","28"
"eh","17"
"elaboradas","6"
"elefantes","18"
"elegante","15"
"ella","147"
"ello","70"
"enanitos","3"
"encogió","3"
"encuentra","295"
"enero","51"
"enhorabuena","93"
"enjambre","17"
"entretenimiento","5"
"esa","75"
"esconde","17"
"escondió","6"
"escribir","133"
"escritores","18"
"escríbela","5"
"ese","108"
"esos","44"
"española","39"
"españoles","19"
"esperamos","17"
"espiga","3"
"esquema","31"
"estación","36"
"estiró","3"
"esto","127"
"estás","82"
"evitarlo","3"
"existe","38"
"exposición","14"
"falta","137"
"febrerillo","1"
"felicidades","37"
"figura","98"
"fijate","9"
"florecer","7"
"florecía","1"
"florecías","1"
"flores","64"
"flotador","6"
"forma","300"
"formas","92"
"forran","3"
"fotgrafía","1"
"foto","61"
"fresas","21"
"frescas","10"
"frio","11"
"frutos","34"
"fuerte","85"
"gafas","30"
"gallina","57"
"gallo","44"
"gatos","20"
"generosa","3"
"geografia","2"
"geografía","19"
"gorro","29"
"grande","115"
"guadalquivir","20"
"guadiana","17"
"guantes","15"
"guste","7"
"hacia","139"
"hacías","3"
"hallaba","7"
"hay","351"
"haz","348"
"hermoso","27"
"hernández","6"
"hervíboro","3"
"hierba","49"
"historia","118"
"hizo","87"
"hojas","81"
"hombres","64"
"hosco","2"
"hoy","113"
"huecos","81"
"huracán","5"
"húmedo","11"
"iba","46"
"impermeable","8"
"inclinó","2"
"indentificar","2"
"indiquen","4"
"infinitivo","22"
"informáticos","4"
"insignificante","4"
"inteligencia","13"
"interno","18"
"invierno","71"
"izquierda","113"
"jauría","12"
"jersey","28"
"jucar","5"
"juego","86"
"júpiter","23"
"largos","45"
"lastimera","2"
"leer","129"
"leeré","2"
"lejano","16"
"lengua","73"
"leopardo","13"
"levántate","3"
"león","100"
"leónfelipe","1"
"libros","86"
"limitada","15"
"lin","4"
"llega","73"
"llegó","79"
"llenar","33"
"lleva","122"
"llevado","10"
"lluvia","57"
"lobo","70"
"localiza","87"
"loco","24"
"lomo","17"
"lorca","8"
"lozanía","2"
"lámina","10"
"límpido","2"
"machado","14"
"machadoz","1"
"madrastra","4"
"madrigueras","2"
"madurados","1"
"mamiferos","4"
"manada","17"
"manadas","1"
"manera","88"
"manoplas","2"
"mantener","25"
"manuel","34"
"manzanas","34"
"marcha","27"
"mares","27"
"mariposa","56"
"marte","23"
"matematicas","3"
"matemáticas","42"
"materia","31"
"material","62"
"mañana","96"
"medias","19"
"medio","156"
"melocotones","5"
"melón","31"
"mercado","33"
"mercurio","29"
"meses","71"
"mil","62"
"mira","77"
"miráis","2"
"mismo","197"
"mitigamos","1"
"miño","6"
"mochila","20"
"moja","6"
"molesta","8"
"molestado","1"
"molieron","3"
"morirte","1"
"muchas","139"
"mucho","206"
"muge","5"
"multiplicar","34"
"mí","56"
"nacimiento","35"
"nacimos","1"
"nada","122"
"natural","54"
"naturales","42"
"necesita","41"
"neptuno","17"
"nieve","50"
"ningún","49"
"noche","120"
"noches","30"
"nosotras","14"
"nueces","13"
"nuestra","100"
"nueva","73"
"nuevas","49"
"nueve","82"
"nunca","98"
"nóel","1"
"objetivo","30"
"oca","22"
"ocupe","1"
"ofrecerles","1"
"ofrecernos","1"
"olores","10"
"orden","126"
"os","71"
"otap","1"
"otoño","44"
"oveja","59"
"ovejas","29"
"oviparo","2"
"palbras","2"
"palo","28"
"paloma","37"
"pan","86"
"pantalones","31"
"pantera","7"
"par","56"
"paran","3"
"parece","79"
"parecido","20"
"parezca","9"
"pasado","65"
"pasas","14"
"pasta","21"
"pasó","39"
"pato","59"
"paté","7"
"paz","61"
"pdrías","1"
"peces","56"
"pega","9"
"pelirrojo","5"
"pelo","75"
"pensado","15"
"pensamiento","26"
"pensando","13"
"peras","13"
"perro","103"
"perros","33"
"persona","122"
"personaje","47"
"personajes","58"
"personales","27"
"pertenece","66"
"piara","15"
"piensan","7"
"pies","61"
"pieza","58"
"piezas","153"
"pista","40"
"pistachos","4"
"planeta","45"
"planetas","25"
"plumaje","5"
"plutón","15"
"podría","28"
"podía","48"
"ponemos","19"
"posees","1"
"preciso","18"
"preguntaste","2"
"prendas","14"
"presentadas","2"
"presente","48"
"presta","27"
"presumes","1"
"pretende","13"
"prieto","4"
"prima","32"
"primaria","46"
"primavera","55"
"profunda","14"
"progresión","10"
"progreso","6"
"pronombes","1"
"proponen","5"
"proximidad","13"
"prácticas","5"
"pudiéramos","2"
"pueblo","99"
"pues","87"
"pulgarcito","3"
"puntos","81"
"puro","21"
"puzzles","11"
"pájaro","45"
"quería","43"
"quiero","51"
"quién","78"
"ralaciona","2"
"rana","46"
"ranimod","1"
"raro","12"
"ratones","19"
"rayas","16"
"rebaño","20"
"reconstruye","31"
"recurso","12"
"recursos","35"
"redondo","16"
"refran","4"
"refrescante","4"
"rehacer","3"
"reino","40"
"relojero","8"
"relojes","13"
"remedio","11"
"reptiles","18"
"respiraba","2"
"responde","54"
"restas","31"
"restasmas","1"
"resultado","96"
"resulten","4"
"rey","85"
"rios","13"
"rocío","12"
"rodea","18"
"rojo","99"
"rosal","5"
"rosas","25"
"rubio","16"
"sabor","21"
"sabrías","3"
"sacó","9"
"sale","72"
"salieron","14"
"salió","49"
"saltar","32"
"saltarás","4"
"saltos","13"
"salvajes","21"
"saturno","16"
"seco","30"
"secos","23"
"seda","31"
"segundos","45"
"segura","19"
"sentía","9"
"septiembre","42"
"septimo","3"
"seres","60"
"serpiente","40"
"seré","5"
"señala","171"
"siguientes","169"
"silba","9"
"sino","83"
"solución","70"
"sombrero","43"
"sombrilla","7"
"sonido","90"
"suave","36"
"subía","5"
"suelo","86"
"suerte","47"
"sumas","40"
"símbolo","42"
"tablas","25"
"tajo","16"
"tal","68"
"tan","142"
"tanto","125"
"tantos","23"
"tarde","101"
"tendrías","3"
"tenga","43"
"tenido","42"
"tenía","101"
"tenías","4"
"termómetros","3"
"tiemble","2"
"tienda","41"
"tierra","170"
"tigre","35"
"toalla","19"
"toda","127"
"tomando","3"
"tormes","5"
"tortuga","36"
"tradicionales","14"
"traje","21"
"transformado","15"
"tren","58"
"trenes","16"
"trigo","45"
"triste","50"
"trozo","33"
"tuviste","8"
"tú","116"
"unamuno","5"
"urano","11"
"utiliza","84"
"utilizadas","17"
"vacaciones","34"
"vacaj","1"
"vale","57"
"ve","88"
"veces","139"
"vendréis","2"
"venga","22"
"venus","24"
"verano","77"
"verbal","34"
"verbales","24"
"verde","108"
"vergel","5"
"ves","59"
"vestir","24"
"vida","154"
"video","13"
"viejo","35"
"viene","62"
"viento","102"
"vieron","17"
"vive","65"
"vivimos","15"
"viviparo","1"
"vivo","38"
"vuela","27"
"¿conoces","20"
"¿cuál","116"
"¿pero","2"
"¿te","77"
"águilas","11"
"área","36"
"ñu","9"
"útiles","12"
"dibujo","161"
"iguales","136"
"agudo","19"
"ai","21"
"album","3"
"alcohol","18"
"ar","56"
"arroz","33"
"ban","6"
