WORD,HITS
paquete,8
parella,8
partir,8
paso,8
pequenos,8
plural,8
pulsa,8
queiras,8
relacionadas,8
santiago,8
seguir,8
señor,8
significado,8
temos,8
tiña,8
trata,8
tren,8
vaca,8
ve,8
verán,8
vermella,8
xente,8
xogar,8
adiviña,7
ai,7
alimentos,7
alta,7
amarelo,7
aprender,7
árbores,7
area,7
barba,7
cadros,7
características,7
carne,7
ceip,7
círculo,7
coidado,7
comezar,7
compón,7
conto,7
corda,7
cuarto,7
dá,7
dende,7
dentes,7
di,7
diante,7
entrada,7
escrita,7
españa,7
excelente,7
fabuloso,7
fácil,7
flor,7
follas,7
fóra,7
foron,7
forza,7
frauta,7
froita,7
galiña,7
grupos,7
identificación,7
illa,7
importante,7
lectura,7
leite,7
levar,7
lobo,7
mais,7
mans,7
mesa,7
muller,7
musical,7
naturais,7
negro,7
nel,7
nela,7
ninguén,7
ningunha,7
nota,7
obras,7
oso,7
outras,7
país,7
pasar,7
páxina,7
personaxe,7
plantas,7
porco,7
portada,7
próxima,7
quere,7
quero,7
recompón,7
recorda,7
reloxo,7
remata,7
rematar,7
século,7
soa,7
tarde,7
terás,7
terceira,7
terceiro,7
total,7
última,7
varias,7
vas,7
vella,7
viaxe,7
vista,7
vive,7
vocais,7
acertaches,6
aldea,6
alí,6
aquela,6
ar,6
arte,6
artigo,6
asociación,6
atentamente,6
atoparás,6
autobús,6
axuda,6
benvidos,6
biblioteca,6
bota,6
brazo,6
burro,6
cae,6
calcula,6
calor,6
calzado,6
campo,6
cantidades,6
capital,6
caramelos,6
casas,6
centro,6
cerca,6
chegar,6
chocolate,6
ciclo,6
cociña,6
comeza,6
compoñentes,6
constrúe,6
contra,6
contrario,6
cristal,6
curto,6
datos,6
debemos,6
debes,6
debuxa,6
definición,6
deixa,6
determinado,6
diferentes,6
distancia,6
distintas,6
durmir,6
eh,6
elas,6
elemento,6
entrar,6
estación,6
euros,6
exercicio,6
facelo,6
feminino,6
ferro,6
figuras,6
fixo,6
folla,6
foto,6
froito,6
fun,6
función,6
garda,6
gato,6
grilo,6
guía,6
había,6
ii,6
inglés,6
instrumento,6
irmá,6
irmán,6
lapis,6
limpa,6
liña,6
lista,6
litros,6
lles,6
longa,6
madrid,6
masculino,6
meses,6
metade,6
motor,6
música,6
noite,6
novas,6
obter,6
ouro,6
ovos,6
pano,6
par,6
parece,6
pasou,6
pedra,6
peixes,6
pelo,6
permiten,6
persoas,6
pertence,6
peza,6
planta,6
poderás,6
porto,6
posible,6
praia,6
pratos,6
preguntas,6
presentación,6
principal,6
principio,6
problema,6
produce,6
producto,6
propio,6
provincias,6
ra,6
radio,6
rapaces,6
rápido,6
reconstrúe,6
rei,6
resto,6
roda,6
saberás,6
semana,6
serve,6
sitio,6
sombreiro,6
tamaño,6
tempos,6
teñas,6
traxe,6
trencaclosques,6
túa,6
último,6
varios,6
veña,6
vento,6
vigo,6
viven,6
vocal,6
xantar,6
xardín,6
xogo,6
zapatos,6
ademais,5
adeus,5
alá,5
amarela,5
amor,5
andar,5
anteriores,5
antigo,5
arco,5
atopou,5
autor,5
avión,5
axeitada,5
baixa,5
baño,5
base,5
bicicleta,5
bolsa,5
bolso,5
bosque,5
brillante,5
cabalo,5
cadrado,5
caldo,5
calquera,5
camiño,5
cancións,5
capa,5
capacidade,5
capaz,5
carpinteiro,5
castelo,5
causa,5
ceo,5
certo,5
chaman,5
chegou,5
cheo,5
chove,5
cilindro,5
cincuenta,5
circo,5
cl,5
clarinete,5
clasificar,5
coches,5
coello,5
colexio,5
colle,5
compositor,5
compra,5
comunidade,5
coñecido,5
consoante,5
construcción,5
consulta,5
continuares,5
correctas,5
correspondentes,5
cortar,5
costa,5
cravo,5
crema,5
cruz,5
curmá,5
curso,5
deles,5
deporte,5
deu,5
dieta,5
diferencias,5
división,5
dúbida,5
dura,5
elefante,5
entón,5
equipo,5
equivalentes,5
escoitar,5
eses,5
esfera,5
estou,5
estudiar,5
explora,5
facemos,5
fala,5
feitas,5
figura,5
fillo,5
formas,5
froitos,5
guerra,5
herba,5
humano,5
ía,5
identificar,5
infantil,5
lados,5
lazo,5
leon,5
león,5
liñas,5
lingua,5
líquido,5
localiza,5
lonxitude,5
magnífico,5
mañá,5
marcha,5
maría,5
materiais,5
material,5
mazás,5
memoria,5
mil,5
monte,5
moto,5
nós,5
núcleo,5
oi,5
ollos,5
onte,5
oracións,5
orixe,5
pais,5
palla,5
patacas,5
pe,5
pé,5
peras,5
permite,5
personaxes,5
pertencen,5
pés,5
piñeiro,5
piso,5
planeta,5
plano,5
polbo,5
posición,5
pota,5
pouca,5
primavera,5
proba,5
proceso,5
producen,5
próximo,5
puntos,5
queda,5
quedan,5
quente,5
queren,5
ramón,5
real,5
recolle,5
recoller,5
recta,5
remataches,5
remate,5
resultados,5
roma,5
rúa,5
saen,5
saída,5
san,5
serra,5
serven,5
significa,5
silencio,5
símbolo,5
simple,5
singular,5
sofá,5
sua,5
superior,5
tenda,5
termómetro,5
terreo,5
toca,5
toman,5
torta,5
tortilla,5
traballa,5
tractor,5
triste,5
trompeta,5
unidades,5
vello,5
velocidade,5
verdade,5
vexo,5
vía,5
vidro,5
vila,5
violín,5
voltar,5
xosé,5
xunto,5
xuntos,5
acabar,4
aceite,4
afirmación,4
alfabética,4
alfabeticamente,4
alguén,4
algunha,4
almorzo,4
altura,4
amigo,4
anda,4
antón,4
apaña,4
apartado,4
aproximada,4
aproximadamente,4
aquelas,4
área,4
asociar,4
associar,4
atopan,4
avanza,4
avanzar,4
axudan,4
ba,4
baleiro,4
balón,4
bañeira,4
betanzos,4
bingo,4
boi,4
bolboreta,4
botar,4
botella,4
botellas,4
cadeira,4
caen,4
caixón,4
cál,4
cámara,4
camión,4
caracol,4
carbono,4
cartón,4
casiña,4
castiñeiro,4
cd,4
cepillo,4
cero,4
cervo,4
chinesa,4
choiva,4
chuvia,4
cine,4
circulación,4
circunferencia,4
clima,4
coitelo,4
cola,4
colleita,4
colo,4
colocar,4
comeu,4
comproba,4
comprou,4
coñece,4
coñecer,4
consiste,4
continuar,4
corazón,4
coroa,4
corpos,4
corre,4
corresponden,4
corta,4
corte,4
costas,4
cruceiro,4
cruces,4
cuberta,4
cubo,4
curva,4
custa,4
dc,4
debe,4
debuxar,4
decimais,4
dedos,4
definicións,4
delas,4
deportes,4
desapareceu,4
despedida,4
diámetro,4
diferente,4
din,4
dirección,4
distinguir,4
diversas,4
dividir,4
divisións,4
dixital,4
doce,4
doces,4
dominas,4
dor,4
dormitorio,4
doutro,4
dragón,4
dúbidas,4
duro,4
educación,4
elements,4
eles,4
empeza,4
enciclopedia,4
enteiro,4
eo,4
er,4
esas,4
escaleiras,4
escudo,4
eso,4
espacios,4
espero,4
estacións,4
estea,4
estivo,4
estrela,4
estrelas,4
exercicios,4
facerse,4
feitos,4
fermoso,4
fernando,4
ferrol,4
fiestra,4
fillos,4
formación,4
formarás,4
forno,4
fotografía,4
fraccións,4
frasco,4
frechas,4
galega,4
galletas,4
gardar,4
garfo,4
gas,4
globo,4
goma,4
gordo,4
gorxa,4
gr,4
gracia,4
granada,4
granxa,4
igrexa,4
illas,4
ilustracións,4
imitar,4
indeterminado,4
indican,4
indicar,4
irmáns,4
lá,4
laranxa,4
lateral,4
lembrar,4
lois,4
lombo,4
longos,4
lonxe,4
maiores,4
maioría,4
marabilla,4
maracas,4
medo,4
mel,4
menores,4
mercar,4
minutos,4
miran,4
mirando,4
moderno,4
movemento,4
moza,4
mulleres,4
músculos,4
músico,4
nacen,4
naceu,4
natural,4
necesitan,4
nenas,4
nitróxeno,4
normalmente,4
nosas,4
nova,4
oa,4
oca,4
oliveira,4
ollo,4
operacións,4
ordea,4
ordenador,4
orquestra,4
outubro,4
pallaso,4
paquetes,4
paraugas,4
parecía,4
parede,4
paredes,4
parque,4
partires,4
pasado,4
patas,4
peixe,4
pelota,4
pequenas,4
pera,4
perigo,4
perna,4
pernas,4
pesa,4
pesar,4
pescar,4
peto,4
pi,4
piano,4
pinta,4
placa,4
po,4
pobo,4
pódese,4
poida,4
poñer,4
portugal,4
posto,4
pra,4
prato,4
praza,4
premer,4
premio,4
primeiros,4
problemas,4
productos,4
profesor,4
pronome,4
puxeron,4
puzzle,4
queixo,4
quería,4
raíz,4
raro,4
ratos,4
razón,4
realiza,4
recreo,4
rectángulo,4
redonda,4
repasa,4
representa,4
representan,4
requetebén,4
respirar,4
rodas,4
rodea,4
rodríguez,4
romano,4
rompecabezas,4
rosa,4
rosalía,4
roupa,4
sabía,4
saiu,4
sal,4
salón,4
sangue,4
sapo,4
seco,4
seguen,4
seguro,4
sei,4
sensacional,4
sentido,4
seres,4
serie,4
sexta,4
sigue,4
sinal,4
sistema,4
solución,4
sur,4
tambor,4
tarragona,4
tartaruga,4
teclado,4
tellado,4
temas,4
termo,4
tí,4
tigre,4
tiñan,4
tomar,4
transporte,4
través,4
trece,4
triangulo,4
trompa,4
trouxo,4
tubo,4
único,4
uva,4
vaia,4
vaso,4
veciño,4
ven,4
vermellas,4
ves,4
vi,4
vinte,4
viu,4
vivo,4
voa,4
vocabulario,4
volume,4
volumes,4
volver,4
xamón,4
xénero,4
xirar,4
xofre,4
xoga,4
xogan,4
xogando,4
xogos,4
xunta,4
zona,4
abundante,3
acción,3
accións,3
actual,3
adxectivo,3
adxectivos,3
agudas,3
alegre,3
alfabeto,3
alimentan,3
amable,3
américa,3
amiga,3
anaco,3
andamos,3
aneis,3
anel,3
ánimo,3
años,3
ansia,3
antigos,3
aparece,3
aparello,3
aparellos,3
apelido,3
aplicación,3
aprendendo,3
arousa,3
arquitecto,3
arteixo,3
artigos,3
artista,3
atlas,3
atopáchelos,3
atópase,3
atopes,3
atrapa,3
au,3
augas,3
aventuras,3
aves,3
avoa,3
axeitadamente,3
axeitadas,3
axiña,3
azuis,3
bacterias,3
balcón,3
balea,3
banda,3
bandeira,3
bar,3
barcos,3
barqueiro,3
básicos,3
bastón,3
bata,3
bebé,3
beber,3
bebidas,3
beira,3
bigote,3
billete,3
bloque,3
blusa,3
bocadillos,3
bolseiro,3
bongos,3
bonita,3
bonito,3
borda,3
botas,3
bote,3
botóns,3
br,3
brancos,3
bretaña,3
breve,3
brillo,3
brocha,3
burato,3
burla,3
buscando,3
cabalos,3
cabana,3
cabra,3
cadeiras,3
cadriños,3
caixas,3
calcetín,3
camiñar,3
camisa,3
campás,3
campión,3
canción,3
cangrexo,3
canguro,3
cantar,3
car,3
carbón,3
cardinal,3
carlos,3
carnaval,3
carreira,3
carta,3
casco,3
castañolas,3
castelao,3
castro,3
cat,3
cdu,3
ce,3
cegoña,3
celeste,3
celta,3
cento,3
cercanía,3
cerdeira,3
certas,3
cesta,3
cesto,3
chamábase,3
chamado,3
chamou,3
chan,3
chaqueta,3
chave,3
chega,3
chegaches,3
chegan,3
chegaron,3
cheminea,3
cheos,3
ci,3
cidades,3
ciencias,3
cifra,3
circular,3
circulo,3
cisne,3
clara,3
claridade,3
claros,3
clave,3
claves,3
clavícula,3
clorofila,3
cm,3
cobre,3
cociñar,3
coida,3
col,3
colgar,3
colores,3
columna,3
comemos,3
comen,3
cometa,3
comidas,3
compañeiro,3
completar,3
completo,3
complexa,3
composto,3
compostos,3
conceptos,3
condicións,3
conductor,3
coñeces,3
coñecidos,3
cono,3
conseguido,3
contar,3
contén,3
continuación,3
continuemos,3
contos,3
copia,3
corchea,3
cordas,3
corno,3
cortan,3
cortina,3
cranio,3
crear,3
cremalleira,3
cristais,3
cro,3
crocodilo,3
crótalos,3
cu,3
culpa,3
culto,3
cultura,3
cunca,3
curvas,3
dado,3
dados,3
dame,3
darlle,3
deben,3
dedo,3
deixar,3
deixou,3
delgado,3
demostrativo,3
denominador,3
dentadura,3
dente,3
dentista,3
dereito,3
dereitos,3
derradeira,3
descobre,3
descomposición,3
describir,3
descripción,3
descubre,3
desexo,3
despóis,3
desprazarse,3
destaca,3
determinados,3
determinante,3
devolver,3
dióxido,3
director,3
distinto,3
distintos,3
distribúe,3
divertido,3
dividen,3
dixo,3
doble,3
dobre,3
documento,3
don,3
doutros,3
dr,3
du,3
duas,3
duns,3
duración,3
duras,3
durmido,3
ea,3
edificio,3
efecto,3
ei,3
eixe,3
eixo,3
ejercicio,3
eléctrica,3
empanada,3
empregar,3
encargados,3
enciclopedias,3
encontrar,3
enfadada,3
enteiros,3
entra,3
entroido,3
entrou,3
equivalente,3
eratóstenes,3
erros,3
escala,3
escape,3
escoitaches,3
escribindo,3
escribiu,3
escrito,3
escritor,3
espello,3
esperar,3
esquema,3
esquerdo,3
estilo,3
estirado,3
esto,3
estructura,3
estudia,3
eume,3
europa,3
europea,3
evaluación,3
exactamente,3
exemplos,3
experto,3
explicacións,3
exploración,3
expresa,3
expresan,3
expresar,3
expresións,3
extensión,3
exterior,3
fabricar,3
facía,3
factores,3
faino,3
faise,3
falla,3
fallos,3
familias,3
famoso,3
farmacia,3
fartura,3
favor,3
feira,3
feita,3
feliz,3
feltro,3
ferver,3
festas,3
filtro,3
fina,3
finlandia,3
firma,3
física,3
fisterra,3
fixa,3
fixemos,3
fixeron,3
fl,3
flan,3
fondo,3
formada,3
formando,3
fórmanse,3
formiga,3
fotos,3
fr,3
fracción,3
fraco,3
francés,3
frente,3
fresa,3
frontal,3
fútbol,3
gafas,3
gaivota,3
galaxia,3
galegas,3
galegos,3
galiñas,3
galo,3
garaxe,3
globos,3
golfiño,3
golfo,3
golpe,3
gorro,3
gracias,3
graos,3
gratis,3
gravata,3
grave,3
gravidade,3
grilos,3
gris,3
gu,3
guai,3
gue,3
guitarra,3
gústalle,3
gustan,3
gusto,3
haberá,3
habitantes,3
herbas,3
himno,3
historias,3
hola,3
homes,3
horta,3
ida,3
idea,3
ideas,3
idioma,3
idiomas,3
iguals,3
iii,3
impresionante,3
informativo,3
interiores,3
internet,3
introducción,3
io,3
iogur,3
irei,3
italiana,3
iv,3
laboratorio,3
láctea,3
ladrillo,3
lavar,3
leira,3
lento,3
leóns,3
libre,3
literatura,3
litro,3
lixeiramente,3
lixeiro,3
ls,3
lugares,3
luis,3
lupa,3
luvas,3
málaga,3
mamá,3
mancha,3
manda,3
manter,3
máquina,3
marabillosa,3
marcado,3
mares,3
marzo,3
masa,3
matemáticas,3
materia,3
materias,3
matrícula,3
máximo,3
mediante,3
médico,3
medida,3
medir,3
medrando,3
medrar,3
melodía,3
melodías,3
membrana,3
mensaxes,3
mentres,3
menú,3
mercado,3
merenda,3
mes,3
meus,3
mide,3
miden,3
millo,3
millóns,3
min,3
miñas,3
mineral,3
miño,3
mobles,3
moeda,3
moedas,3
mon,3
montaña,3
montañas,3
montón,3
morreu,3
morte,3
mostra,3
move,3
movementos,3
mozart,3
mozo,3
multiplicación,3
nariz,3
natureza,3
necesario,3
necesita,3
necesitas,3
nen,3
nese,3
nestas,3
neve,3
ng,3
niño,3
niños,3
níquel,3
nn,3
nogueira,3
nom,3
normal,3
normas,3
norte,3
nosos,3
notas,3
nótase,3
novos,3
noz,3
nt,3
nubes,3
objectes,3
observar,3
obterás,3
ocupan,3
oe,3
ol,3
ondas,3
ópera,3
operación,3
orella,3
orellas,3
organiza,3
osíxeno,3
osos,3
ósos,3
outono,3
ovellas,3
ovo,3
pá,3
paco,3
paga,3
pagar,3
países,3
palma,3
palmeira,3
panca,3
pandeireta,3
pandeiro,3
pantalón,3
pantalóns,3
papá,3
parabéns,3
parar,3
parchís,3
parroquia,3
pasan,3
pasaron,3
pasos,3
pasteis,3
pastel,3
pato,3
paxaros,3
paz,3
pedras,3
pedro,3
película,3
percorreu,3
percorrido,3
percusión,3
perde,3
perfectamente,3
período,3
pesetas,3
peso,3
petit,3
pinos,3
pintor,3
pintura,3
pinzas,3
pipa,3
piques,3
piscina,3
pista,3
pitos,3
planas,3
planetas,3
planos,3
plástico,3
plátano,3
poboación,3
poda,3
pódense,3
pólvora,3
poñas,3
portal,3
portas,3
porteiro,3
posesivo,3
posta,3
posúe,3
pozo,3
pr,3
prado,3
prefixo,3
premendo,3
prezo,3
primaria,3
primos,3
prisma,3
probou,3
producir,3
programa,3
protagonista,3
protagonistas,3
protexe,3
proveito,3
proxecto,3
público,3
pulmón,3
pulmóns,3
pulso,3
quebracabezas,3
quedar,3
quedaron,3
quede,3
quedou,3
queixumes,3
quén,3
queremos,3
quilo,3
quince,3
quinta,3
quixo,3
rabo,3
raia,3
raíces,3
rapazas,3
realizar,3
recibe,3
rectangular,3
redondo,3
referencia,3
regalo,3
regular,3
relación,3
rematan,3
repasar,3
repaso,3
repetir,3
repite,3
representación,3
resolver,3
rezar,3
ri,3
riba,3
rindo,3
ríos,3
rise,3
ro,3
rochas,3
romana,3
romanos,3
rotación,3
ru,3
rúas,3
ruído,3
rusia,3
sa,3
saberías,3
sacar,3
saibas,3
sala,3
salta,3
saltos,3
santa,3
saturno,3
saúdo,3
seda,3
segundos,3
selecciona,3
semanas,3
semellante,3
senón,3
señora,3
separar,3
setembro,3
sevilla,3
significan,3
sil,3
símbolos,3
simetría,3
sinalado,3
sinalados,3
sinónimos,3
sinxelo,3
sitúa,3
situación,3
situacións,3
situada,3
soan,3
solar,3
sólidos,3
sombra,3
sons,3
soporte,3
sr,3
suave,3
subir,3
substancias,3
suman,3
supera,3
tal,3
tambre,3
tampouco,3
tanta,3
tantas,3
tantos,3
tarda,3
tardes,3
tardiña,3
tarta,3
tarxeta,3
teatro,3
tecla,3
teclas,3
teléfono,3
televisión,3
tendo,3
termar,3
termos,3
terras,3
terrestre,3
tesouro,3
teus,3
timbre,3
timón,3
tirar,3
título,3
tixola,3
toma,3
tomamos,3
tormenta,3
transportar,3
trapecio,3
trazo,3
trepar,3
tri,3
trigo,3
troita,3
trombón,3
tronco,3
únicos,3
uniforme,3
universal,3
ur,3
utiliza,3
utilizados,3
utilizar,3
vacacións,3
vaise,3
valdeorras,3
valen,3
valores,3
variar,3
vasoira,3
vehículo,3
vela,3
velas,3
vemos,3
venden,3
ventás,3
verbo,3
verdes,3
verdura,3
vermellos,3
vértice,3
vestido,3
vestir,3
vexas,3
viaxou,3
vir,3
visto,3
visual,3
vivaldi,3
vivía,3
vivir,3
voltas,3
vos,3
vosos,3
vostede,3
vou,3
voz,3
web,3
xadrez,3
xaneiro,3
xarope,3
xeitos,3
xemelgos,3
xeografía,3
xeométricos,3
xeral,3
xerra,3
xi,3
xilófono,3
xirafa,3
xoán,3
xogamos,3
xuntas,3
xx,3
zume,3
aba,2
abertas,2
abran,2
abre,2
abren,2
abrigo,2
abril,2
ac,2
academia,2
acceso,2
accidente,2
aceiro,2
acertáchelos,2
achanza,2
aclarar,2
acompañarei,2
acorde,2
acordes,2
acordo,2
actuación,2
acuario,2
acuáticos,2
ad,2
adecuadamente,2
admiración,2
adverbio,2
ae,2
afiadas,2
afirmacións,2
afundiuse,2
ag,2
agochados,2
agosto,2
agradable,2
agrupados,2
aí,2
aires,2
albanel,2
álbum,2
alexandre,2
alfabético,2
algodón,2
alimentados,2
almacena,2
almacenar,2
altofalante,2
altos,2
alumnos,2
amarelas,2
ambiente,2
ambulancia,2
ameixas,2
ampliación,2
ampliar,2
anacos,2
analóxico,2
ancares,2
anchas,2
ancho,2
andoriña,2
anfibio,2
ángulo,2
ángulos,2
animales,2
año,2
antía,2
antiga,2
antónimo,2
antonvicente@navegalia,2
antroido,2
anual,2
ánxeles,2
apagar,2
apañan,2
apañar,2
apañaron,2
aparato,2
aparecer,2
aparición,2
aparte,2
aplica,2
aplicacións,2
apoio,2
aproximado,2
aqueles,2
aquelos,2
aragón,2
araña,2
áreas,2
aristóteles,2
arma,2
armario,2
arpa,2
arroz,2
arteria,2
arxila,2
arzúa,2
asadas,2
associació,2
asteroide,2
astro,2
astronauta,2
asturias,2
atento,2
atleta,2
atletismo,2
atmósfera,2
atopaba,2
atopaches,2
atopalas,2
atopamos,2
atopas,2
atrás,2
autónoma,2
autora,2
autores,2
avanzado,2
avanzando,2
ave,2
avións,2
avó,2
avogado,2
axusta,2
azucre,2
badminton,2
baila,2
bailan,2
baixar,2
baixas,2
baixiño,2
bal,2
balde,2
baldosa,2
baleiros,2
balon,2
baloncesto,2
balóns,2
bandexa,2
barcala,2
barcelona,2
báscula,2
baseado,2
bases,2
belén,2
beleza,2
benedicto,2
benvid@,2
benvido,2
ber,2
berce,2
berciano,2
bergantiños,2
bertorella,2
bibliotecario,2
biceps,2
bici,2
bico,2
bieito,2
bilingüe,2
biografía,2
bl,2
blanco,2
blo,2
bloquear,2
bloqueo,2
blu,2
blusón,2
bó,2
boas,2
bocadillo,2
bol,2
bolboretas,2
bolígrafos,2
bolos,2
bolsiña,2
bombeiros,2
bombilla,2
bombo,2
bon,2
boneco,2
bor,2
bordado,2
bordar,2
bos,2
bosques,2
botándoa,2
botes,2
bra,2
braga,2
braña,2
brancas,2
brandas,2
brando,2
brasa,2
bre,2
brecha,2
brétema,2
brisa,2
broche,2
bronce,2
bronquios,2
bruma,2
brusco,2
bruto,2
bruxa,2
bruxas,2
bur,2
buratos,2
burlador,2
burlar,2
burros,2
cabaleiros,2
cabaliños,2
cabelo,2
cad,2
caderno,2
cadernos,2
cadiz,2
cadrados,2
cadriño,2
caer,2
caeu,2
café,2
cafetería,2
calcetíns,2
calcio,2
calcular,2
cálculo,2
cálculos,2
calculou,2
caldas,2
calero,2
calidades,2
calva,2
camas,2
cambados,2
cambia,2
cambio,2
cambios,2
camelo,2
camiñan,2
camiños,2
camiseta,2
campeón,2
cançó,2
candea,2
canguros,2
canicas,2
caninos,2
canle,2
canles,2
cans,2
canta,2
cantaba,2
cantabria,2
cántas,2
cantidad,2
capaces,2
capela,2
capitais,2
característica,2
caramelo,2
caras,2
caravel,2
carballiño,2
cares,2
cargada,2
cargado,2
carillón,2
cariño,2
carón,2
carreiras,2
carreta,2
carro,2
carteira,2
cartel,2
cartos,2
casar,2
cascabeis,2
caspio,2
castaña,2
castañas,2
castaño,2
castela,2
castelá,2
castelán,2
castellón,2
catorce,2
cava,2
cazadora,2
cb,2
cea,2
cear,2
cebra,2
cedeira,2
cedo,2
cega,2
cel,2
celtismo,2
céntimo,2
céntimos,2
centos,2
cer,2
cercano,2
cha,2
chamadas,2
chamamos,2
chea,2
chegada,2
chegamos,2
chegas,2
chegue,2
chorar,2
chova,2
choveu,2
chumbo,2
ciclismo,2
ciclista,2
cifras,2
cilindros,2
cincocentos,2
cir,2
circuito,2
circuitos,2
circulatorio,2
círculos,2
circunstancia,2
cirolas,2
cla,2
clasificación,2
classificació,2
claustro,2
clemencia,2
clero,2
cli,2
cliente,2
clínica,2
clo,2
cloaca,2
cloro,2
cociñas,2
cocos,2
codia,2
código,2
coidan,2
coiro,2
coitelos,2
colcha,2
colchón,2
colgante,2
cóllese,2
collo,2
color,2
colorado,2
comarca,2
comelo,2
comendo,2
comentarios,2
comenzar,2
cometas,2
comeuna,2
comezan,2
comezando,2
comía,2
compás,2
complementos,2
compon,2
compoñen,2
compoñer,2
composición,2
compositores,2
composta,2
compostela,2
compraron,2
comprender,2
comprobar,2
comunmente,2
comúns,2
concerto,2
conduce,2
coñecementos,2
coñecidas,2
conecta,2
congas,2
conseguiron,2
construccións,2
construir,2
construír,2
contacto,2
conte,2
contenta,2
contestar,2
contido,2
contidos,2
contigo,2
contrabaixo,2
contrarios,2
control,2
convén,2
conveniente,2
conxunción,2
córdoba,2
corregir,2
corren,2
córtanse,2
cortes,2
coruñesa,2
corzo,2
cós,2
coser,2
cr,2
cra,2
cráteres,2
cravar,2
creado,2
crecente,2
crecer,2
creo,2
crer,2
