WORD,HITS
pasa,22
txiki,22
arteko,21
azpian,21
begiratu,21
beltza,21
daiteke,21
dituen,21
ditut,21
ederto,21
gutxi,21
izen,21
pilota,21
puzzle,21
relacionar,21
sartu,21
urte,21
zeintzuk,21
aldiz,20
arraina,20
arropa,20
astoa,20
aurkitzen,20
bezala,20
ezagutzen,20
hanka,20
laranja,20
luzea,20
osatzen,20
tik,20
txapeldun,20
ura,20
zaude,20
zuzen,20
aita,19
aurki,19
bederatzi,19
dela,19
dituzun,19
egia,19
erabili,19
erdia,19
gorputza,19
handitik,19
hogei,19
idazten,19
konpondu,19
kontuz,19
mundiala,19
ohi,19
otsoa,19
ren,19
seinalatu,19
txikira,19
zaitez,19
ahal,18
bada,18
bakoitzean,18
batekin,18
batera,18
ehun,18
esaldiak,18
esaten,18
etxea,18
gauzak,18
hamabi,18
handira,18
hogeita,18
idatz,18
lan,18
lehoia,18
letra,18
lortzeko,18
marka,18
portada,18
txikiak,18
txikitik,18
zaio,18
zuri,18
zuria,18
zuten,18
ak,17
argia,17
ariketa,17
aurrean,17
behatu,17
beheko,17
beren,17
berriz,17
berrogeita,17
buruz,17
daitezke,17
dezakezu,17
egon,17
erantzuna,17
esaldia,17
etxe,17
gaizki,17
goiko,17
gu,17
gurutzegrama,17
guztien,17
hasteko,17
hitza,17
hor,17
izaten,17
lagun,17
lortzen,17
maila,17
mila,17
nahiz,17
neska,17
nom,17
oiloa,17
ordenean,17
osa,17
pertsona,17
puntu,17
animalien,16
ardia,16
arrain,16
batzuetan,16
behin,16
berdina,16
beroa,16
bidez,16
dituzten,16
dugun,16
egiaztatu,16
eraman,16
euria,16
gezurra,16
handiak,16
horixe,16
hurrengo,16
ibili,16
ibiltzen,16
ikusteko,16
marrazki,16
musika,16
ordenar,16
osoa,16
pasatzen,16
talde,16
trena,16
trencaclosques,16
zatiak,16
zituen,16
adibidez,15
ahoa,15
atera,15
baita,15
batuketa,15
berdin,15
dauka,15
elefantea,15
erdian,15
hamaika,15
handi,15
heldu,15
herriko,15
informació,15
iritsi,15
izurdea,15
jartzen,15
joateko,15
kaixo,15
karratua,15
korrika,15
lur,15
luze,15
nondik,15
sailkatu,15
sartzen,15
untxia,15
utzi,15
zatia,15
zuhaitz,15
agertzen,14
argi,14
arrainak,14
atal,14
azkarra,14
barruan,14
begira,14
bera,14
buruzko,14
ean,14
elkar,14
esker,14
eskuineko,14
etxean,14
ezagutu,14
figura,14
forma,14
fruta,14
gaude,14
gezia,14
gogor,14
gutxiago,14
handiagoa,14
hartza,14
hauetako,14
hauetan,14
herri,14
hirugarren,14
hortzak,14
hotza,14
jakin,14
laurogeita,14
marrazkiak,14
mugitzen,14
ordu,14
ote,14
pare,14
pasatu,14
soinu,14
ta,14
tresnak,14
txerria,14
tximeleta,14
txoria,14
uste,14
zegoen,14
zituzten,14
zuk,14
zuzenak,14
adarrak,13
arrosa,13
aurkituko,13
badu,13
bapo,13
belarra,13
berri,13
bidea,13
bikoitza,13
bikotea,13
bukatzeko,13
buru,13
denbora,13
desberdinak,13
egokia,13
eko,13
erori,13
erosi,13
eskola,13
etxeko,13
galdu,13
geratzen,13
haien,13
haizea,13
handiena,13
hankak,13
har,13
hartzeko,13
hauetatik,13
hirurogeita,13
honekin,13
horren,13
ikusiko,13
ilea,13
informazio,13
informazioa,13
joaten,13
jon,13
kolorea,13
koloreak,13
kutxa,13
lekuan,13
luzeak,13
munduko,13
nombre,13
noms,13
ogia,13
oraindik,13
pentsatu,13
prest,13
taldea,13
telebista,13
triangelua,13
uda,13
ume,13
urtean,13
zapata,13
zenbakien,13
amona,12
anaia,12
atalak,12
atzo,12
au,12
aupa,12
bakoitzeko,12
batzuen,12
beraien,12
berde,12
bide,12
bitartean,12
borobila,12
cm,12
dakizun,12
dezakegu,12
dio,12
dozena,12
duzuna,12
egunero,12
egurra,12
ekintza,12
elurra,12
emateko,12
erabiliz,12
eramaten,12
escriure,12
ezer,12
ezkerreko,12
familia,12
gabeko,12
geratu,12
gertatzen,12
gona,12
hamabost,12
hamahiru,12
hamalau,12
hamazazpi,12
hemeretzi,12
hizki,12
horiek,12
ibai,12
inoiz,12
irabazi,12
itsas,12
itxura,12
jakingo,12
janaria,12
jotzen,12
katu,12
kilo,12
kopurua,12
lagunak,12
lana,12
landareak,12
laukizuzena,12
lekua,12
lepoa,12
liburu,12
liburua,12
litro,12
mahaia,12
maite,12
makina,12
minutu,12
nago,12
noski,12
orduan,12
osatzeko,12
pantalla,12
parts,12
patata,12
sagar,12
soinua,12
sugea,12
tx,12
txanpon,12
zerbait,12
zezena,12
zifra,12
zopa,12
ahatea,11
aldaketa,11
animals,11
antza,11
arnasa,11
arrautza,11
associació,11
associar,11
atea,11
atzean,11
aurpegia,11
aurretik,11
azaltzen,11
azkar,11
balea,11
bazenekien,11
begi,11
bero,11
berrehun,11
beteta,11
bihurtzen,11
bukatzen,11
dagokien,11
darama,11
deitzen,11
denak,11
digu,11
digute,11
direnean,11
ditzakegu,11
dutenak,11
eginez,11
egitea,11
eguzkia,11
emaitza,11
enborra,11
erdiko,11
esku,11
esnea,11
gaia,11
gordetzeko,11
hamarreko,11
hamasei,11
hasiko,11
hiri,11
hizkuntza,11
horretan,11
hutsuneak,11
ibaia,11
igela,11
igo,11
ii,11
irakur,11
irakurtzen,11
ireki,11
itsasoa,11
izatea,11
izenekin,11
jarraituz,11
jarraitzeko,11
jolasten,11
kalkulatu,11
kamioia,11
kirol,11
kotxe,11
kotxea,11
loreak,11
lurra,11
mapa,11
material,11
motorra,11
nagusia,11
neurtzen,11
nik,11
nolakoa,11
nolakoak,11
nombres,11
nork,11
oa,11
oilarra,11
oinak,11
pa,11
paper,11
saia,11
saiatu,11
sortzen,11
taula,11
testua,11
tres,11
ugari,11
umeak,11
zebra,11
zehar,11
zenuke,11
zergatik,11
zertarako,11
,11
adierazten,10
alaba,10
altuera,10
ar,10
arkatza,10
askok,10
aurrekoa,10
badakizkizu,10
badira,10
baloia,10
begia,10
beharko,10
berezia,10
berrogei,10
bertan,10
besoa,10
betaurrekoak,10
bezalako,10
biderketa,10
bihar,10
bizikleta,10
bokala,10
bota,10
botila,10
buruan,10
buruhauste,10
dabil,10
dezake,10
diote,10
doaz,10
duela,10
eguzkiaren,10
elementu,10
entzuten,10
erlaziona,10
esanahia,10
etxera,10
euro,10
foka,10
garbi,10
gezian,10
goazen,10
guztiek,10
hasieran,10
hil,10
hirurehun,10
hirurogei,10
honetako,10
horrek,10
hotz,10
hurbil,10
idazteko,10
igeri,10
ikus,10
ipuina,10
jaiotzen,10
kendu,10
kopuru,10
laguna,10
laguntza,10
lasai,10
laurehun,10
laurogei,10
lerro,10
loroa,10
lurrean,10
lurrera,10
marra,10
marrazkia,10
mendia,10
metroko,10
modu,10
oi,10
oina,10
ondoko,10
papera,10
paraules,10
pezeta,10
pianoa,10
polita,10
quatre,10
sagarra,10
soka,10
sopa,10
sortu,10
testu,10
unitate,10
unitatea,10
zailagoa,10
zaizkio,10
zaizu,10
ze,10
zelako,10
zenbatu,10
zeuden,10
zion,10
zoaz,10
agertu,9
aho,9
airea,9
aitona,9
aldatu,9
aldeko,9
alderantziz,9
amak,9
angelu,9
antzeko,9
aste,9
atsegin,9
aza,9
azala,9
babesten,9
badaude,9
baizik,9
bakarra,9
banana,9
baso,9
bati,9
batzuek,9
behera,9
bezain,9
bidean,9
biolina,9
bizitza,9
bostehun,9
botatzen,9
buscar,9
dagoena,9
dagokionarekin,9
datuak,9
denean,9
diot,9
dirua,9
ditugun,9
edozein,9
eginda,9
egizu,9
eguna,9
ehuneko,9
emaitzak,9
emango,9
erlea,9
erraz,9
escrita,9
eskua,9
ezaugarriak,9
ezberdinak,9
frutak,9
futbol,9
gai,9
gazta,9
gehi,9
geratuko,9
giza,9
gogorra,9
goizean,9
gorde,9
gorri,9
haragia,9
hegazkina,9
hitzaren,9
horregatik,9
hortz,9
hostoak,9
ilargia,9
ile,9
inguruan,9
itsaso,9
itsasoko,9
jaitsi,9
jakina,9
jakiteko,9
janari,9
jateko,9
joango,9
jolastu,9
ka,9
kamiseta,9
kanpoan,9
klikatu,9
liburuak,9
luzera,9
ma,9
mendi,9
metro,9
mm,9
morea,9
motzak,9
mutil,9
negua,9
neurri,9
nora,9
nuen,9
oinarrizko,9
omen,9
onak,9
ondoan,9
ontzi,9
ostirala,9
pentsatzen,9
pozik,9
resposta,9
sarrera,9
semea,9
sua,9
tamaina,9
tan,9
tronpa,9
txikiena,9
urdin,9
uretan,9
urrun,9
uzten,9
zaldi,9
zapatak,9
zatiketa,9
zenbakiaren,9
zorrotzak,9
zubia,9
ahaztu,8
ahotsa,8
ahuntza,8
ai,8
aldatzen,8
aldi,8
altua,8
animo,8
armiarma,8
arraultzak,8
arrautzak,8
arreta,8
asteazkena,8
asteko,8
aulkia,8
aurkitzeko,8
ausarta,8
autobusa,8
az,8
azeria,8
azpitik,8
babesteko,8
baietz,8
bazen,8
begiak,8
belar,8
berak,8
berehala,8
berriak,8
besga,8
bestera,8
bigarrena,8
bikote,8
biltzen,8
blanca,8
dagozkien,8
dakigu,8
dator,8
denda,8
denetatik,8
desberdina,8
di,8
die,8
direla,8
ditzakezu,8
dizu,8
dizut,8
doa,8
dordoka,8
duenean,8
duzue,8
ebazpena,8
egindako,8
egongo,8
eguzki,8
emanez,8
enbor,8
erabiliko,8
erloju,8
erlojua,8
erortzen,8
erradioa,8
eskeletoa,8
eskuak,8
etik,8
ezaguna,8
ezaugarri,8
gain,8
gamelua,8
garen,8
gauez,8
gehitu,8
gizon,8
gogoratzen,8
gozoa,8
haize,8
hamarrekoa,8
handiago,8
handiz,8
hari,8
hasiera,8
hasierako,8
hegazti,8
hezur,8
hezurra,8
hirugarrena,8
hizkiak,8
hona,8
hosto,8
idatzita,8
identificació,8
ikasten,8
ipuin,8
irakurtzeko,8
irla,8
isatsa,8
iturri,8
izanik,8
jaka,8
jarraian,8
jende,8
kapela,8
karratu,8
kaxa,8
kilometro,8
koadernoa,8
kokatuta,8
kokatzen,8
kopiatu,8
kromo,8
lagundu,8
lanbide,8
landare,8
lehenago,8
lekuak,8
lletres,8
lorea,8
lortuko,8
lu,8
mahai,8
mailua,8
makila,8
margotu,8
mendira,8
menu,8
mina,8
motak,8
multzo,8
neurria,8
nolako,8
normalean,8
ohea,8
olagarroa,8
osteguna,8
panpina,8
paraula,8
parelles,8
pi,8
poltsa,8
sagua,8
saila,8
saltzen,8
sistema,8
soinuak,8
sudurra,8
tenperatura,8
testuak,8
tigrea,8
triangelu,8
txalupa,8
txikiagoa,8
udan,8
usoa,8
zabala,8
zaharra,8
zaintzen,8
zaren,8
zeinek,8
zenbait,8
zioten,8
zirkulu,8
zirkulua,8
zitzaion,8
zorrotza,8
zuhaitza,8
agur,7
aldea,7
alfabetikoki,7
amaren,7
apur,7
argazki,7
ateratzeko,7
atzeko,7
atzetik,7
autobus,7
azal,7
aztertu,7
badago,7
badugu,7
baldin,7
banatu,7
barazki,7
barazkiak,7
barnean,7
batu,7
baxua,7
behean,7
belarri,7
belarria,7
berdeak,7
berean,7
bereziak,7
berokia,7
berria,7
besteak,7
bider,7
bildu,7
birikak,7
bokal,7
boligrafoa,7
borragoma,7
botak,7
buruko,7
burutu,7
casa,7
colors,7
dagoenean,7
dantza,7
dauzka,7
diogu,7
diozu,7
dit,7
dituena,7
dizute,7
dm,7
duguna,7
edalontzia,7
edota,7
egunak,7
egunetan,7
eguraldia,7
ei,7
elements,7
elkartuta,7
emakume,7
emandako,7
eragiketa,7
eragiketak,7
eramateko,7
erosiko,7
erosten,7
errepidea,7
ertaina,7
etxeak,7
euren,7
euri,7
ezagunak,7
ezberdina,7
ezetz,7
fenomeno,7
figures,7
fruitua,7
futbola,7
gainera,7
galtzen,7
garaia,7
garbitu,7
garraio,7
gehien,7
gela,7
gereziak,7
giltza,7
goian,7
goiz,7
gora,7
gorila,7
gorputzak,7
gorputzaren,7
gorputzeko,7
gorriak,7
gozatu,7
gradu,7
guztia,7
guztietan,7
guztira,7
haiek,7
hainbat,7
hainbeste,7
hala,7
harrapatu,7
hauekin,7
haur,7
hegan,7
hegaz,7
heltzen,7
hemendik,7
hezkuntza,7
hezurrak,7
hirukoitza,7
historia,7
hizkia,7
hontza,7
horretarako,7
hura,7
ibiltzeko,7
identificar,7
igandea,7
igotzen,7
ikasiko,7
ikasteko,7
indartsua,7
inguruko,7
ipini,7
irekia,7
irudian,7
irudiaren,7
iturria,7
izaki,7
izugarri,7
jaio,7
jarduerak,7
jartzeko,7
jaso,7
jolasteko,7
jostailu,7
kanpoko,7
kasu,7
katuak,7
ken,7
kenketa,7
klarinetea,7
kontatzen,7
kontsonantea,7
labana,7
lanak,7
lanean,7
larunbata,7
laugarrena,7
lauki,7
laurden,7
laurdena,7
laurdenak,7
lehengo,7
lore,7
lotan,7
luma,7
lumak,7
lurretik,7
luzeena,7
marroia,7
mesedez,7
mikel,7
miren,7
nagusiak,7
nauzu,7
neguan,7
nota,7
números,7
objectes,7
oker,7
ondorengo,7
orduko,7
osaba,7
ospetsua,7
panda,7
paquet,7
pertsonaia,7
petit,7
platera,7
polit,7
ri,7
ro,7
sartzeko,7
soberan,7
sudur,7
taldeak,7
telefonoa,7
tokian,7
tronpeta,7
txori,7
tz,7
ua,7
udaberria,7
ulertzen,7
urtaroak,7
urtea,7
uztaila,7
za,7
zaie,7
zaindu,7
zait,7
zatitzailea,7
zela,7
zenbakiekin,7
zizarea,7
zuek,7
zulo,7
zurea,7
zuretzat,7
zuzenean,7
adar,6
adierazteko,6
agian,6
aldetik,6
amaiera,6
apirila,6
arauak,6
arbola,6
ardi,6
ardiak,6
argazkia,6
argazkiak,6
arkua,6
arma,6
armairua,6
arranoa,6
arrantza,6
arratsaldean,6
askotan,6
astelehena,6
aterako,6
aurre,6
autoa,6
azkena,6
badakigu,6
badute,6
banatzen,6
barneko,6
barruko,6
basoa,6
baterako,6
batuketak,6
bederatziehun,6
beharrezko,6
behi,6
beira,6
belarriak,6
belauna,6
beltzak,6
berbera,6
beroak,6
betetzen,6
biak,6
bidaia,6
bidali,6
biderketak,6
bihotza,6
bihurtu,6
bira,6
bola,6
botoia,6
buelta,6
bukatuko,6
buruhaustea,6
cat,6
cd,6
comptar,6
daki,6
daramate,6
desagertu,6
desberdin,6
dezagun,6
didate,6
diferents,6
doble,6
dues,6
dutenean,6
duzunean,6
ebaluaketa,6
egilea,6
eguraldi,6
ehunekoa,6
ekaina,6
elementuak,6
eliza,6
elkarrekin,6
elkarren,6
er,6
erabaki,6
erabiltzeko,6
eraiki,6
erakutsi,6
erregea,6
ertza,6
esanahiarekin,6
esfera,6
eskolako,6
eskolara,6
eskularruak,6
espainia,6
estalita,6
estatu,6
eulia,6
euskal,6
eutsi,6
ezik,6
fina,6
final,6
fitxa,6
frantzia,6
ga,6
gainetik,6
gaitu,6
galdera,6
garai,6
garbitzen,6
gasteiz,6
gatz,6
gatza,6
gaua,6
gauean,6
gehiegi,6
gelan,6
gelditzen,6
gezi,6
gizaki,6
gizakia,6
goaz,6
goizeko,6
goma,6
gordetzen,6
gorriz,6
goxoki,6
guraizeak,6
gurpila,6
guztietatik,6
hain,6
harriak,6
hartuko,6
haserre,6
hauei,6
hazi,6
haziak,6
hazten,6
hegaztiak,6
hegoak,6
herena,6
hg,6
hilabete,6
hitzekin,6
hiztegia,6
hobe,6
honako,6
hondartza,6
hondartzan,6
hondartzara,6
honela,6
honi,6
hostoa,6
hots,6
hotsa,6
hotzak,6
ibilgailu,6
ideia,6
iguals,6
ikasketa,6
ikasle,6
inurria,6
iraila,6
irteera,6
irudiarekin,6
irudiekin,6
irudien,6
irudikatzen,6
italia,6
itsasoan,6
itsasotik,6
itxia,6
itzuli,6
itzulpena,6
izeba,6
izenaren,6
jai,6
jantzi,6
jarrai,6
jarraitzen,6
jendea,6
jertsea,6
joatea,6
jolas,6
jolastuko,6
kafe,6
kamutsa,6
ki,6
kirola,6
kl,6
klasean,6
kobazuloa,6
kontsonante,6
kontuan,6
konturatu,6
krokodiloa,6
kuboa,6
lagunduko,6
lagunek,6
laua,6
laugarren,6
lehenengoa,6
lehoi,6
lehorra,6
leihoa,6
letrak,6
leuna,6
likidoa,6
limoia,6
lodia,6
logela,6
lot,6
lotzen,6
lurralde,6
mahatsa,6
maiatza,6
makala,6
marrazoa,6
medikua,6
memory,6
mirenek,6
moduan,6
motatako,6
motxila,6
motza,6
mozteko,6
mugitzeko,6
multzoa,6
nekatuta,6
neskak,6
noa,6
noiz,6
norabide,6
norabidea,6
oinetan,6
oinez,6
oraingoan,6
ordenagailua,6
orria,6
os,6
ostruka,6
otsaila,6
otso,6
pala,6
pasatzeko,6
piezak,6
pijama,6
pinua,6
pisatzen,6
pisua,6
pixka,6
pizza,6
planeta,6
plurala,6
pluralean,6
po,6
portugal,6
posible,6
presentació,6
puzlea,6
sailkapena,6
saltoka,6
sarea,6
segundo,6
seigarrena,6
seme,6
sendo,6
sendoa,6
sinestezina,6
sinonimoak,6
sis,6
sol,6
st,6
sukaldea,6
suma,6
sumes,6
taxi,6
ten,6
tipus,6
trapezioa,6
tren,6
triangle,6
triste,6
trobar,6
txakur,6
txanpona,6
txapelduna,6
txitoa,6
udarea,6
udazkena,6
ugaztuna,6
untxi,6
uraren,6
urrezko,6
urria,6
urtarrila,6
urteko,6
xaboia,6
xilofonoa,6
zabaltzen,6
zaigu,6
zaizkit,6
zarata,6
zatitan,6
zaunka,6
zazpiehun,6
zazpigarrena,6
zentimo,6
zertan,6
zi,6
zinema,6
ziur,6
zoragarri,6
zortzigarrena,6
zuena,6
zuhaitzak,6
zukua,6
zuloa,6
zuriak,6
abesten,5
ad,5
adi,5
adibidea,5
aditza,5
agertuko,5
ahala,5
ailegatu,5
ailegatzen,5
aire,5
aitak,5
aldatzeko,5
aldean,5
aldeen,5
alemania,5
amaitu,5
amonaren,5
anaiak,5
anana,5
animal,5
animaliaren,5
antena,5
antonio,5
antzara,5
antzerkia,5
arazoak,5
ardatz,5
argiak,5
arina,5
arkatz,5
arr,5
arreba,5
arroza,5
artea,5
ase,5
aski,5
asmatzen,5
asteartea,5
ate,5
atsegina,5
atu,5
aulki,5
aurreratu,5
azaldu,5
azaroa,5
azukrea,5
badaki,5
badakit,5
baditu,5
baditugu,5
balore,5
banekien,5
baraila,5
baratza,5
barea,5
barraskiloa,5
batekoa,5
batere,5
bazara,5
bazkaldu,5
beharrezkoa,5
behiak,5
belarjalea,5
belarjaleak,5
berandu,5
beraz,5
berekoak,5
berezi,5
besaulkia,5
besterik,5
bezalakoa,5
bibolina,5
bidaiatzen,5
binaka,5
bitartez,5
bizia,5
bizikletaz,5
bizirik,5
bizkarra,5
biztanle,5
blue,5
bostgarren,5
brown,5
bu,5
bukaeran,5
burdina,5
buruketa,5
bus,5
cambronero,5
cap,5
cinc,5
color,5
cos,5
dagoela,5
dagokio,5
dagokiona,5
dastatu,5
datoz,5
datu,5
daudenak,5
daukazu,5
denez,5
dg,5
diametroa,5
dibuix,5
ditzake,5
dizuet,5
dogc,5
dromedarioa,5
dugula,5
dutela,5
edan,5
edaten,5
ederra,5
ederrak,5
egina,5
egitura,5
egokian,5
egokiena,5
eguneko,5
egungo,5
eguzkiak,5
ekarri,5
elikagaiak,5
elkartzen,5
ellipse,5
eltxoa,5
energia,5
entzungo,5
erabil,5
eraikitzeko,5
eraikitzen,5
erdiak,5
erlojuak,5
erne,5
errazak,5
erregela,5
erreka,5
errepide,5
erresuma,5
erruten,5
ertz,5
esanahi,5
esango,5
eseri,5
eskema,5
eskerrik,5
eskuina,5
esnatu,5
espezial,5
etxebizitza,5
etxetik,5
etxezarreta,5
euroko,5
europako,5
exploració,5
ezagunena,5
ezarri,5
ezkerra,5
fantastic,5
fisikoa,5
formar,5
frantsesa,5
fruitu,5
fruituak,5
funtzioa,5
galanta,5
galtzerdiak,5
garatzen,5
garia,5
garraiatzen,5
garraioa,5
garraioak,5
garuna,5
gehienak,5
geltoki,5
generalitateak,5
gerrikoa,5
gertatu,5
geure,5
gidari,5
gidaria,5
ginen,5
gisa,5
gitarra,5
gizakiak,5
gizonezko,5
globoa,5
gogoan,5
gogora,5
goi,5
goitik,5
gorabehera,5
gramo,5
grisa,5
guk,5
gurasoek,5
gurpil,5
gustokoa,5
gustukoa,5
gutxitan,5
guzti,5
haizeak,5
hamarrekoak,5
hamarrena,5
hamazortzi,5
hamster,5
handienak,5
handiko,5
haragijaleak,5
haren,5
haritz,5
haritza,5
hark,5
harrapatzen,5
harri,5
harria,5
harrigarria,5
harrizko,5
hazkuntza,5
hegaluzea,5
hegaztia,5
heltzeko,5
herriak,5
hexagonoa,5
hiria,5
honetatik,5
horiak,5
horien,5
horrelako,5
house,5
humeroa,5
ibaiak,5
ikur,5
ilun,5
imatge,5
ina,5
inprimagailua,5
intro,5
intsektu,5
irekitzen,5
iritzi,5
irrati,5
irratia,5
ispilu,5
istorio,5
itsasora,5
itxi,5
itzultzaile,5
iz,5
izozki,5
izozkia,5
izugarria,5
janariak,5
jango,5
jar,5
jarriko,5
jasotzen,5
jatorria,5
jirafa,5
jonek,5
kaioa,5
kaiola,5
kale,5
kalea,5
kanpo,5
kantatzen,5
kartoi,5
katalunieko,5
katea,5
kenketak,5
kirolak,5
kitto,5
klase,5
kokapena,5
koldo,5
kontu,5
kristal,5
kubo,5
kurrin,5
laburra,5
lagunen,5
laguntzeko,5
laguntzen,5
laranjak,5
larruzko,5
laster,5
laukizuzen,5
lehengusina,5
lehorrak,5
lepo,5
lizentzia,5
logikoa,5
lotzeko,5
lurreko,5
maleta,5
man,5
mari,5
marrazkian,5
marrazten,5
marta,5
martxoa,5
masa,5
mateix,5
matrikula,5
mehea,5
memori,5
memoria,5
mende,5
mendian,5
merezi,5
metrotan,5
mezu,5
mezua,5
miloi,5
minutuak,5
miragarria,5
mitjà,5
mo,5
moduko,5
moduz,5
motel,5
moto,5
moztu,5
mu,5
mugimendua,5
mugitu,5
mutilak,5
nabarmen,5
nagusi,5
nahikoa,5
naizen,5
narrastiak,5
naturala,5
nau,5
ne,5
neurriak,5
neurtzeko,5
norantz,5
nortzuk,5
odol,5
ohar,5
oilaskoa,5
oilo,5
oin,5
oinetakoak,5
ol,5
ondorioz,5
ordaindu,5
ordaintzeko,5
ordutan,5
orixe,5
ornodunak,5
orrazia,5
osagai,5
osasuna,5
osoan,5
otsoak,5
ou,5
oxigenoa,5
pantaila,5
paraleloak,5
paris,5
pentagonoa,5
peronea,5
pertsonaiak,5
pertsonak,5
pertsonek,5
pinguinoa,5
piramide,5
piszina,5
pl,5
plaka,5
poligono,5
poliki,5
postaria,5
potoloa,5
poz,5
pr,5
prakak,5
prestatu,5
prestatzen,5
problema,5
produktuak,5
prozedura,5
puntuak,5
pzta,5
quadrat,5
quantitat,5
rra,5
sabela,5
saiatzen,5
sal,5
san,5
sar,5
sardina,5
saria,5
saskia,5
saskibaloia,5
segida,5
seiehun,5
seinala,5
senarra,5
sendagilea,5
soinekoa,5
sustraiak,5
taldetan,5
tarta,5
tea,5
tinta,5
tomatea,5
topatu,5
topo,5
tr,5
trafiko,5
treball,5
tresnen,5
txahala,5
txanda,5
txanponak,5
txerri,5
txikiagoak,5
tximinoa,5
txirula,5
txuria,5
ugaztunak,5
ukondoa,5
ulertu,5
unitateak,5
urdaiazpikoa,5
urdinak,5
urdinean,5
urtetan,5
xaboi,5
xi,5
xix,5
xx,5
zabalak,5
zabalera,5
zabiltza,5
zahar,5
zaharrena,5
zailak,5
zain,5
zaizkigu,5
zaldiaren,5
zapatilak,5
zarela,5
zarete,5
zatiketak,5
zeharkatzen,5
zenb,5
zenbakietan,5
zenuela,5
zeren,5
zerikusia,5
zeruan,5
zeta,5
zinta,5
zirkunferentzia,5
zk,5
zoo,5
zubi,5
zuloak,5
zurtoina,5
zuzendu,5
ab,4
abestu,4
abioia,4
abuztua,4
adreilua,4
agurtu,4
ahizpa,4
ahoan,4
ahots,4
ahotsak,4
ahula,4
aia,4
ain,4
aireportua,4
airetik,4
aitari,4
aiztoa,4
aizu,4
alai,4
alaia,4
aldeak,4
aldrebes,4
amaieran,4
amari,4
andoni,4
ane,4
anfibioak,4
angeluen,4
anglès,4
animaliek,4
antzekoa,4
antzematen,4
anys,4
aparatua,4
aparatuaren,4
araba,4
arbela,4
argitu,4
ariketak,4
arin,4
arkatzak,4
arnas,4
arpa,4
arra,4
arrastraka,4
arraultza,4
arren,4
arropak,4
arrunta,4
artaziak,4
artilea,4
artilezko,4
artista,4
asia,4
askotakoak,4
askoz,4
ass,4
astero,4
asto,4
astoak,4
atarian,4
ateak,4
atean,4
atzamarrak,4
atzekoa,4
atzera,4
atzerantz,4
aurkako,4
aurpegi,4
ausartzen,4
auto,4
autobusez,4
avaluació,4
azalduko,4
azenarioa,4
azkenean,4
azterketa,4
azukre,4
badirudi,4
badituzu,4
badut,4
bainontzia,4
baitu,4
bakailoa,4
bakar,4
balantza,4
balorea,4
bandera,4
barik,4
barrutik,4
bartzelonako,4
basamortua,4
basamortuan,4
