"WORD","HITS"
"l’arròs","1"
"l’ordi","1"
"ma","4"
"mantega","1"
"mar","2"
"margarine","1"
"maça","1"
"maçar","1"
"maçã","1"
"maïs","1"
"miel","1"
"mineral","1"
"minerals","1"
"minéraux","1"
"moltes","1"
"moro","1"
"multilingüe","1"
"músculs","1"
"necessàries","2"
"nom","1"
"noms","2"
"nostre","1"
"nostres","2"
"nous","2"
"nutrients","1"
"oli","1"
"oligoéléments","1"
"oliva","1"
"olives","1"
"orange","2"
"ossos","1"
"ous","2"
"ovos","1"
"pa","2"
"pain","1"
"paraules","1"
"parelles","1"
"pastes","1"
"patates","1"
"peix","1"
"pel","3"
"pell","3"
"phosphore","1"
"poire","1"
"pois","1"
"poisson","1"
"poivron","1"
"poivrongj","1"
"pomme","1"
"pommes","1"
"portuguès","4"
"pot","3"
"predominants","1"
"productes","1"
"propietats","1"
"protegir","1"
"proteïnes","1"
"protéines","1"
"pâtes","1"
"relaciona","3"
"representa","1"
"riz","1"
"saindoux","1"
"salade","1"
"sans","3"
"següent","3"
"següents","2"
"sels","1"
"semoule","1"
"servir","1"
"simples","3"
"sopa","4"
"source","1"
"sucre","1"
"sucres","1"
"sucrées","1"
"sègol","1"
"taronja","1"
"terre","3"
"tomate","2"
"tots","3"
"tr","2"
"troba","1"
"trobaràs","1"
"vegada","1"
"verd","1"
"verdures","1"
"viande","2"
"viandes","1"
"vigila","1"
"vitamines","1"
"yaourt","1"
"âr","1"
"óleo","1"
"œufs","1"
"abcdefghijk","1"
"abelhas","1"
"abril","1"
"abrirá","1"
"ac","1"
"acaba","1"
"acabados","1"
"acabarei","1"
"acalmar","1"
"aceder","1"
"acendemos","1"
"acertando","1"
"acertaste","1"
"acidente","1"
"aconteceram","1"
"acontecido","1"
"actividade","1"
"actuam","1"
"administração","1"
"ag","1"
"agenda","1"
"agora","3"
"ainda","2"
"ajudam","1"
"alasca","1"
"aleatoriamente","1"
"aleatória","1"
"alfa","1"
"alfabeto","1"
"algumas","2"
"ali","1"
"align","1"
"alinhados","1"
"almofadas","1"
"altura","2"
"além","1"
"amanhã","2"
"ambi","1"
"ambiente","1"
"ambientes","1"
"amigo","2"
"américa","1"
"andar","3"
"anima","1"
"animado","1"
"animados","1"
"animais","5"
"animações","1"
"ano","2"
"anterior","2"
"antigo","1"
"antiguidade","1"
"ao","3"
"aos","4"
"apanhar","1"
"aparecem","1"
"apenas","1"
"aplicar","1"
"aplomo","1"
"apresentam","1"
"apresentar","1"
"apresentações","1"
"apresentou","2"
"aprumo","1"
"ar","1"
"areia","1"
"argentina","1"
"arith","1"
"armas","1"
"aroma","1"
"arrastam","1"
"arrastamento","1"
"assim","2"
"assinala","1"
"assinalados","1"
"associada","1"
"associação","2"
"associações","1"
"astronauta","1"
"ateamo","1"
"atenção","1"
"atmosf","1"
"atmosfera","1"
"atravessar","1"
"até","3"
"au","4"
"aumentar","1"
"austrália","1"
"automóvel","1"
"autores","1"
"autoridade","1"
"avaliação","1"
"avançar","2"
"aveiro","1"
"avestruzes","1"
"avi","1"
"azar","1"
"azeite","1"
"azul","1"
"ba","1"
"bach","1"
"bah","1"
"balzac","1"
"baralhado","1"
"baralharam","1"
"barca","1"
"barcelona","1"
"barões","1"
"bastão","1"
"bebeis","1"
"beethoven","1"
"beleza","1"
"bem","7"
"benéficas","1"
"berço","1"
"bgcolor","1"
"bi","1"
"bicicleta","2"
"bicycle","1"
"bk","1"
"bolivia","1"
"boliviau","1"
"bom","3"
"bonito","1"
"border","1"
"botões","1"
"br","1"
"brahms","1"
"branca","2"
"brasil","1"
"bravo","2"
"brevoav","1"
"busc","1"
"bézier","1"
"cabeças","2"
"calcular","1"
"calders","1"
"califórnia","1"
"cama","1"
"camarada","1"
"camiao","1"
"caminhavam","1"
"camião","1"
"campanha","1"
"canadá","1"
"canal","1"
"cantará","1"
"car","2"
"características","2"
"cardume","1"
"caribe","1"
"carregados","1"
"carro","1"
"carta","1"
"cartaz","1"
"casa","5"
"cascatas","1"
"caso","1"
"catalunha","1"
"catedral","1"
"catre","1"
"causou","1"
"caveira","1"
"cd","1"
"ce","3"
"center","1"
"centrados","1"
"cerejas","1"
"cf","1"
"ch","2"
"chama","1"
"chamado","1"
"chamam","1"
"champanhe","1"
"chegue","1"
"cheia","1"
"chile","1"
"china","1"
"ciclismo","1"
"cidadãos","1"
"científico","1"
"citadas","1"
"cl","1"
"classicjigsaw","1"
"clica","2"
"clicando","1"
"clique","5"
"cm","1"
"codificar","1"
"coisa","1"
"colectivos","1"
"colocam","1"
"colocar","1"
"colombia","1"
"combinaremos","1"
"comboio","1"
"cometa","1"
"começar","2"
"comissão","1"
"completa","1"
"completar","2"
"complexa","1"
"comportamento","1"
"compositores","1"
"comprido","1"
"compromissos","1"
"comum","1"
"conhecimento","3"
"conjugações","1"
"conjunto","1"
"conjuntos","1"
"connosco","1"
"conseguiste","1"
"consistem","1"
"consoante","1"
"consonante","1"
"construções","1"
"consulta","1"
"contadores","1"
"contemplam","1"
"conter","1"
"conteúdo","1"
"conteúdos","1"
"continuamos","1"
"conto","1"
"contos","1"
"contra","1"
"contrário","1"
"cor","3"
"corda","2"
"cores","1"
"correctamente","1"
"corrige","1"
"corrigir","1"
"costumam","1"
"cr","1"
"creio","1"
"cremalheira","1"
"crescente","2"
"cri","1"
"crianças","1"
"cromática","1"
"cruzadas","1"
"cruzam","1"
"crédula","1"
"cs","1"
"cu","1"
"curvas","1"
"cálculo","1"
"cães","1"
"célula","1"
"células","1"
"céu","1"
"círculos","1"
"da","11"
"dantes","1"
"dançais","1"
"dançar","3"
"dançareis","1"
"dançarão","1"
"dançastes","1"
"dar","1"
"darão","1"
"das","2"
"data","1"
"dedicadas","1"
"defendeu","1"
"definir","1"
"definição","1"
"definições","1"
"defunto","1"
"demonstração","1"
"depende","1"
"depois","2"
"deposita","1"
"deram","1"
"derivadas","1"
"desapareceram","1"
"desc","1"
"descesse","1"
"descobrir","1"
"descreve","1"
"descrição","1"
"desenhado","1"
"desenho","3"
"desníveis","1"
"destas","2"
"deste","1"
"destes","1"
"desviar","1"
"desviarás","1"
"desvias","1"
"desviaste","1"
"determinada","1"
"determinados","1"
"deu","1"
"deve","2"
"devem","1"
"deverás","1"
"devid","1"
"dia","2"
"diferente","1"
"diferentes","2"
"difíceis","1"
"difícil","1"
"dinamicamente","1"
"directa","1"
"direcção","1"
"direita","1"
"disfarces","1"
"disponíveis","1"
"disse","2"
"distinto","1"
"distribuição","1"
"ditado","2"
"diversos","1"
"dividido","1"
"dizer","1"
"diário","1"
"documento","1"
"dois","5"
"doo","1"
"dou","1"
"doze","1"
"doçura","1"
"drões","1"
"dunas","1"
"duplo","1"
"dy","1"
"dália","1"
"dão","1"
"ecrã","1"
"ecrãs","1"
"ele","2"
"elefantes","1"
"elementos","3"
"elevados","1"
"elipses","1"
"ellipse","1"
"em","8"
"emoção","1"
"empresas","1"
"empurrando","1"
"encaixes","1"
"encontra","1"
"encontrando","2"
"encontrar","2"
"encontraremos","1"
"encontras","1"
"encontraste","1"
"ensolar","1"
"entrego","1"
"enxame","1"
"equador","1"
"er","3"
"erros","1"
"escondidas","1"
"escondidos","2"
"escreve","4"
"escrever","3"
"escrita","1"
"escritas","1"
"escrito","1"
"esgotaste","1"
"esgotou","1"
"espalhava","1"
"espanha","1"
"espaço","1"
"especiais","1"
"especial","1"
"esperava","1"
"espetacular","1"
"esquerda","2"
"esquí","1"
"estabilizar","1"
"estados","1"
"estar","2"
"estarão","1"
"estas","3"
"este","2"
"estes","2"
"estilo","1"
"estilos","1"
"estr","1"
"estrada","1"
"estranho","1"
"estudar","1"
"está","7"
"estão","5"
"etiquetará","1"
"etiópia","1"
"eu","1"
"europa","1"
"eventos","1"
"excelente","3"
"excesso","1"
"exceção","2"
"exemplares","1"
"exemplo","2"
"exemplos","1"
"exercicio","1"
"exercício","1"
"exercícios","1"
"existe","2"
"experimenta","1"
"experimentar","1"
"explicação","1"
"exploração","1"
"eça","1"
"facilidades","1"
"fadas","1"
"faladas","1"
"falhando","1"
"falta","2"
"faremos","1"
"faz","4"
"fazer","4"
"fazê","1"
"fe","2"
"feir","1"
"ficheiros","1"
"filmes","1"
"fim","4"
"final","3"
"flash","1"
"fm","1"
"foi","1"
"fome","2"
"fontes","1"
"fora","2"
"forma","3"
"formas","1"
"forçar","1"
"fr","1"
"francesa","1"
"francesai","1"
"frase","3"
"frases","4"
"fugi","1"
"fugir","1"
"fugirei","1"
"fujo","1"
"funcho","1"
"fundo","1"
"furgoneta","1"
"futuro","1"
"fácil","1"
"ga","2"
"gado","1"
"gases","1"
"gd","1"
"ge","1"
"gelado","1"
"genial","2"
"gerador","1"
"geradores","1"
"geram","1"
"gestual","1"
"gif","1"
"gigsaw","1"
"good","1"
"gorda","1"
"gotas","1"
"gradações","1"
"gradientes","1"
"grande","3"
"gravado","1"
"gravados","1"
"gravar","1"
"gravações","1"
"grega","1"
"groarr","1"
"gronelândia","1"
"grossa","1"
"gráfica","1"
"gráficas","1"
"gráfico","1"
"gráficos","1"
"guiana","1"
"handsign","1"
"helicópter","1"
"hf","1"
"hg","1"
"hipótese","1"
"hoje","1"
"holes","1"
"hora","2"
"html","1"
"há","1"
"idade","3"
"identificar","1"
"identificação","1"
"iha","1"
"ii","1"
"imagem","3"
"imagens","5"
"imediatamente","1"
"img","1"
"importância","1"
"inadiáveis","1"
"incluem","1"
"incluir","2"
"inclusiv","1"
"incorporação","1"
"incógnitas","1"
"inda","1"
"indic","1"
"indica","1"
"indicam","1"
"indicar","1"
"indonésia","1"
"infinitivo","1"
"inflexão","1"
"informação","2"
"inglês","1"
"inicia","1"
"iniciais","1"
"iniciativa","1"
"instalaram","1"
"instalação","1"
"interi","1"
"internacional","2"
"internet","1"
"interruptor","1"
"intervêm","1"
"intitulada","1"
"irregular","1"
"isto","2"
"ix","1"
"jacinto","1"
"janeiro","1"
"janela","1"
"janelas","1"
"japão","1"
"jardins","1"
"je","2"
"jigsaw","1"
"jogo","3"
"jornal","1"
"jpg","1"
"jud","1"
"juntará","1"
"jurássico","1"
"já","3"
"kr","1"
"lacuna","1"
"lacunas","2"
"ladrões","1"
"laia","1"
"latim","1"
"leito","1"
"lesoto","1"
"letra","4"
"letras","4"
"leão","3"
"lhe","2"
"limitado","1"
"limão","1"
"lindo","1"
"lingua","1"
"linhas","1"
"liso","1"
"listas","1"
"lituânia","1"
"llevan","1"
"lobo","3"
"local","2"
"locomotiva","1"
"lombrigas","1"
"lorry","1"
"lr","1"
"lu","1"
"lusitana","1"
"lustrosos","1"
"lá","5"
"lê","1"
"líci","1"
"língua","1"
"maioria","1"
"mais","5"
"majestosas","1"
"mal","3"
"manada","1"
"manta","1"
"manus","1"
"mapa","1"
"maquinista","1"
"marcado","1"
"marco","1"
"mares","1"
"mas","2"
"matemáticas","1"
"matilha","1"
"md","1"
"medida","1"
"meia","1"
"meio","2"
"melancia","1"
"melhor","1"
"melhorias","1"
"memória","3"
"menos","2"
"mensagem","1"
"mental","1"
"menu","1"
"meridional","1"
"mesmo","1"
"meves","1"
"microfone","1"
"midi","2"
"mil","2"
"milhar","1"
"mim","1"
"minh","1"
"mismo","1"
"miúd","1"
"mn","1"
"mo","1"
"modalidade","1"
"modalidades","1"
"molhado","1"
"momentos","1"
"monossílabos","1"
"montanhas","1"
"montes","1"
"morte","2"
"mostr","1"
"mostram","1"
"moto","1"
"motocicleta","1"
"motorcycle","1"
"mozart","1"
"mp","1"
"mpeg","1"
"mudança","1"
"mudar","1"
"mudarei","1"
"mudei","1"
"mudo","1"
"muito","9"
"multimédia","1"
"murmuroso","1"
"musicais","1"
"musical","1"
"musset","1"
"máquina","1"
"máxima","1"
"máximo","1"
"mãe","2"
"mão","4"
"médio","1"
"módulo","1"
"música","1"
"nalguns","1"
"nas","2"
"nasceu","1"
"natação","1"
"navegados","1"
"nb","1"
"ne","4"
"nebulosid","1"
"necessidade","1"
"nem","1"
"nenhuma","1"
"nesta","2"
"nestas","1"
"neste","1"
"nh","2"
"nio","1"
"nome","7"
"nomes","5"
"norte","2"
"nota","3"
"notícias","1"
"nova","1"
"novas","1"
"novatos","1"
"novidades","1"
"novo","2"
"novos","1"
"np","1"
"nt","1"
"nte","1"
"nteceu","1"
"nto","1"
"num","1"
"numa","2"
"nunca","1"
"não","2"
"nç","1"
"número","2"
"números","3"
"núria","1"
"objectivo","1"
"objectos","1"
"objetivo","1"
"observar","2"
"observatório","1"
"ocidental","2"
"ofereceram","1"
"ofereceria","1"
"oferecia","1"
"ohhh","1"
"olhais","1"
"olá","2"
"ondas","1"
"onde","3"
"ondula","1"
"ontem","2"
"operadora","1"
"operadores","1"
"operações","1"
"optimista","1"
"opção","2"
"ordem","2"
"ordena","4"
"ordenado","1"
"ordenar","1"
"ordenação","1"
"oriental","1"
"oriente","1"
"origem","2"
"ortográfica","1"
"os","10"
"ou","6"
"outra","2"
"outras","1"
"outro","1"
"outros","1"
"ouve","1"
"ouvir","1"
"ovelhas","1"
"ovo","1"
"oxígénio","1"
"pacotes","1"
"padeceu","1"
"padrão","1"
"palabras","1"
"palavra","6"
"palavras","6"
"palo","1"
"palácio","1"
"par","4"
"paraguai","1"
"pares","4"
"pareça","1"
"parque","1"
"parques","1"
"parte","2"
"partilhavam","1"
"partir","1"
"parágrafos","1"
"passado","2"
"passaram","1"
"passas","1"
"pau","1"
"países","1"
"pb","1"
"pd","1"
"pedaços","1"
"peixes","1"
"pela","1"
"peles","1"
"pelo","2"
"pendentes","1"
"pequena","1"
"pera","1"
"perceber","1"
"percurso","1"
"pere","1"
"perfeito","5"
"perigosas","1"
"periódica","1"
"periódico","1"
"permite","1"
"pernas","2"
"peru","1"
"perú","1"
"pessoa","1"
"peça","1"
"peças","2"
"pingues","1"
"pinheiro","2"
"pireneu","1"
"pista","1"
"plana","1"
"pm","1"
"png","1"
"po","1"
"pobre","1"
"pode","2"
"polígono","1"
"ponto","2"
"pontual","1"
"porcos","1"
"porta","2"
"portuguesa","1"
"português","1"
"porão","1"
"possibilid","1"
"posso","1"
"possuo","1"
"pouca","1"
"pr","1"
"praia","2"
"preciosamente","1"
"precipícios","1"
"preciso","2"
"precisão","1"
"predom","1"
"preenche","1"
"preencher","1"
"preenchimento","1"
"prefixo","1"
"presente","1"
"press","1"
"pret","1"
"primeira","2"
"primeiro","3"
"principal","2"
"princípio","1"
"problemas","3"
"programa","1"
"projecto","1"
"projectos","1"
"prontos","1"
"proposta","1"
"propostas","1"
"prova","1"
"prévia","1"
"próprias","1"
"próprio","1"
"próxima","1"
"pt","1"
"pu","1"
"puseram","1"
"puzzle","3"
"puzzles","1"
"páscoa","1"
"pássaro","2"
"pão","2"
"pé","2"
"pôs","1"
"põe","1"
"põem","1"
"pública","1"
"qt","1"
"quais","2"
"qualquer","1"
"quando","2"
"quantidade","2"
"quarenta","1"
"quase","1"
"quatro","3"
"quebra","7"
"queirós","1"
"quer","1"
"querer","1"
"quererás","1"
"queres","1"
"quilha","1"
"quiseres","1"
"quiseste","1"
"quénia","1"
"ra","1"
"ramagens","1"
"rapidez","1"
"rb","1"
"rebanho","1"
"receio","1"
"recompensa","1"
"rectangle","2"
"rectangulares","1"
"recurso","1"
"red","1"
"refletindo","1"
"refrescantes","1"
"regra","1"
"regulamentos","1"
"relacionar","1"
"relações","1"
"rele","1"
"remédio","1"
"renda","1"
"replicou","1"
"representantes","1"
"reproduzir","1"
"resistente","1"
"resolução","1"
"resolvendo","1"
"resolver","2"
"resolveres","1"
"resolvida","1"
"resolvido","1"
"resolvidos","1"
"respondeu","1"
"resposta","4"
"resultado","2"
"reter","1"
"revista","1"
"reúne","1"
"rh","1"
"ri","1"
"rima","2"
"rio","2"
"rm","1"
"rn","1"
"rodoviário","1"
"romano","1"
"rotulagem","1"
"rowspan","1"
"rra","1"
"rte","1"
"rticip","1"
"ru","1"
"ré","1"
"rússia","1"
"sahca","1"
"saiu","1"
"saltarás","1"
"saltos","1"
"sarampo","1"
"sb","1"
"sc","2"
"scratch","1"
"se","8"
"seco","1"
"sector","1"
"secções","1"
"seguid","1"
"seguinte","3"
"seguir","2"
"segunda","1"
"segundos","1"
"sejam","1"
"seleccionar","1"
"sem","2"
"sempre","2"
"senhora","2"
"sensibilidade","1"
"sequência","2"
"serão","1"
"set","3"
"seta","2"
"sete","2"
"sext","1"
"shaper","1"
"sibéria","1"
"sim","1"
"similares","1"
"sistema","1"
"situado","1"
"situação","1"
"size","1"
"sm","1"
"sn","1"
"sobrecarga","1"
"sociedade","1"
"soga","1"
"solidão","1"
"solução","1"
"sonora","1"
"sonoras","1"
"sonoros","1"
"sons","1"
"sopas","1"
"sorte","2"
"sou","1"
"spa","1"
"sr","1"
"src","1"
"sua","4"
"suavemente","1"
"subir","1"
"sul","2"
"superior","1"
"surgir","1"
"suriname","1"
"surrey","1"
"são","7"
"séries","1"
"só","1"
"sódio","1"
"ta","2"
"tabela","1"
"table","1"
"tabulações","1"
"tamanhos","1"
"também","1"
"tanta","1"
"taprobana","1"
"tarde","3"
"tarifa","1"
"tb","1"
"tc","1"
"td","1"
"telefone","1"
"telefónica","1"
"telescópio","1"
"tem","4"
"temor","1"
"temperat","1"
"tempo","1"
"tenho","1"
"tentativas","1"
"ter","2"
"terceira","1"
"terr","1"
"terra","3"
"terras","1"
"terça","1"
"teve","1"
"teves","1"
"texto","3"
"textos","1"
"textuais","1"
"textual","1"
"ti","1"
"tinha","2"
"tipo","3"
"tipos","1"
"tir","1"
"tl","1"
"tm","1"
"todas","3"
"todos","3"
"tormentos","1"
"totalmente","1"
"trabalho","1"
"traduzido","1"
"trampolim","1"
"translúcidas","1"
"transparente","1"
"transparência","1"
"transporte","1"
"trata","1"
"traços","1"
"trex","1"
"triangularjigsaw","1"
"tributária","1"
"troca","1"
"truetype","1"
"trás","1"
"três","1"
"tud","1"
"têm","1"
"tónicas","1"
"ug","1"
"ulisses","1"
"um","9"
"uma","7"
"unidos","1"
"urna","1"
"uruguai","1"
"urânio","1"
"usadas","1"
"utiliza","1"
"utilizador","1"
"utilizadores","1"
"utilizam","1"
"utilizamos","1"
"utilizar","2"
"uva","3"
"uvas","2"
"vai","2"
"vale","1"
"valer","1"
"valerei","1"
"valho","1"
"vali","1"
"vantagem","1"
"vara","1"
"vari","1"
"variação","1"
"veio","1"
"vel","1"
"velocidade","1"
"vem","1"
"vence","1"
"venezuela","1"
"ver","1"
"verbais","1"
"verbos","2"
"verdes","1"
"vertente","1"
"verá","1"
"verás","2"
"verão","1"
"vez","1"
"veículos","1"
"viagem","1"
"viajantes","1"
"vida","2"
"vieram","1"
"vir","1"
"vireis","1"
"virá","1"
"visuais","1"
"visualizada","1"
"visão","1"
"vivem","1"
"viveu","1"
"vogais","1"
"vogal","1"
"voltar","1"
"voto","1"
"vou","2"
"vá","1"
"vários","2"
"vão","1"
"vê","1"
"vídeo","2"
"wav","1"
"white","1"
"width","1"
"xe","2"
"xi","1"
"xml","1"
"yb","1"
"zelândia","1"
"zend","1"
"zn","1"
"zona","1"
"zonas","1"
"zr","1"
"àquele","1"
"às","2"
"áfrica","2"
"água","2"
"áreas","1"
"árvores","1"
"ásia","1"
"âmbar","1"
"ção","1"
"ções","1"
"última","1"
"único","2"
"abandonadas","1"
"abrange","1"
"abraçao","1"
"acariciava","1"
"acelerador","1"
"acessar","1"
"acesse","1"
"acima","1"
"acordar","1"
"acordo","2"
"adequada","1"
"administrativo","1"
"adolescentes","1"
"adquirido","1"
"adulto","1"
"almoço","2"
"alto","1"
"alvo","1"
"amigos","1"
"amisola","1"
"amizade","1"
"analisaram","1"
"anos","2"
"ansunamename","1"
"antílope","1"
"aoa","1"
"apita","1"
"aprendeu","1"
"apresentação","1"
"apressadamente","1"
"aprisionado","1"
"araújo","1"
"arco","1"
"asas","1"
"asas”","1"
"assista","1"
"atacante","1"
"ataques","1"
"atividade","2"
"atlântica","1"
"atlântico","1"
"atuante","1"
"aula","1"
"autor","1"
"avante","1"
"bala”","1"
"batalha","1"
"batuquinhos","1"
"bissau","1"
"boa","2"
"boca","3"
"boko","1"
"bola","2"
"bolamas","1"
"bomba","1"
"botão","1"
"braços","2"
"brigadeiro","2"
"brigadeiroraiodesol","1"
"brincalhão","1"
"brincar","3"
"brisa","1"
"cabelo","2"
"cabeça","6"
"caminho","1"
"camiseta","1"
"campo","1"
"capa","3"
"capital","1"
"carapinha","1"
"carne","1"
"carvão","1"
"catequese","1"
"caça","2"
"centro","1"
"cenários","1"
"certa","1"
"certo","2"
"chave","2"
"chibok","1"
"cidade","1"
"civil","1"
"comandante","1"
"comandantetrovão","1"
"comandantetrovãodoo","1"
"comandou","1"
"comentários","1"
"complete","4"
"compreender","1"
"compreensão","1"
"conflitos","1"
"conforme","1"
"conhece","1"
"conhecimentos","1"
"conheça","1"
"considerações","1"
"constituído","1"
"contada","1"
"contagiante","1"
"continência","1"
"contracapa","1"
"corajoso","1"
"coração","1"
"corcunda","1"
"corpo","1"
"costa","1"
"cozinha","1"
"crespo","1"
"cruzadinha","1"
"cultural","1"
"dançam","1"
"dedicatória","1"
"deixaram","1"
"dentes","2"
"derrubar","1"
"desafios","1"
"desalento”","1"
"descreva","1"
"descubra","2"
"desengonçado”","1"
"dez","1"
"dias","1"
"discussões","1"
"disparatava","1"
"ditador","1"
"diversidade","1"
"documentário","1"
"domingo","1"
"domingueiro","1"
"dor","1"
"durante","1"
"editora","1"
"editores","1"
"elefante","2"
"embarque","1"
"emocionar","1"
"encontre","3"
"endereço","1"
"enfrentou","1"
"enganou","1"
"enterro","1"
"eram","1"
"err","1"
"escolhendo","1"
"esse","1"
"esteira","1"
"estilhaços","1"
"estimada","1"
"estrangulou","1"
"estudavam","1"
"estuário","1"
"estás","1"
"exaltado","1"
"expressivos","1"
"extremista","1"
"face","2"
"faltando","1"
"família","2"
"farda","1"
"fato","1"
"feridas","1"
"ficava","1"
"floresta","1"
"flutuava","1"
"folha","1"
"força","2"
"franzino","1"
"fronteira","1"
"furibundo","1"
"futebol","1"
"ganharam","1"
"gazela","1"
"geba","1"
"gelatina","1"
"gente","1"
"geral","1"
"girafa","1"
"girafa”","1"
"gjorgearaujo","1"
"global","1"
"glossário","1"
"goleiro","1"
"gosto","1"
"grupo","1"
"guarda","1"
"guerra","1"
"guerracivil","1"
"guerracivilti","1"
"guieenenses","1"
"guineense","1"
"guineenses","1"
"guiné","1"
"guinébissau","1"
"haram","1"
"haran","1"
"hipérbole","1"
"história","1"
"https","1"
"humor","1"
"hussi","1"
"ideias","1"
"ilustrador","1"
"ilustração","1"
"importante","2"
"impressão","1"
"indicações","1"
"informações","1"
"infância","1"
"iniciada","1"
"inteira","1"
"interior","1"
"intuito","1"
"isz","1"
"jorge","1"
"jorgearaújo","1"
"jovens","2"
"lavou","1"
"leal","1"
"leitura","1"
"leopardo","1"
"ler","2"
"leste","1"
"letramento","1"
"liderou","1"
"literária","1"
"literário","1"
"livro","1"
"localizada","1"
"lombada","1"
"lt","1"
"líder","1"
"maior","2"
"mandioca","1"
"mangueira","1"
"manteve","1"
"mantinha","1"
"mapas","1"
"marca","1"
"mbokoharam","1"
"medo","1"
"mel","3"
"melhores","1"
"meninas","1"
"menino","1"
"metralhadora","1"
"metáfora","1"
"milhão","1"
"militar","1"
"missa","1"
"mistério","1"
"momento","1"
"monte","4"
"mundial","2"
"mundo","1"
"muçulmano","1"
"naco","1"
"naquele","1"
"nariz","1"
"nessa","1"
"nesse","1"
"neurônio","1"
"nigéria","1"
"nino","1"
"obediente","1"
"obra","2"
"oceano","1"
"od","1"
"oeo","1"
"oeste","1"
"ombros","1"
"operacional","1"
"orelha","1"
"orientação","1"
"orientações","1"
"ouriçada","1"
"pacificação","1"
"parabéns","8"
"parar","1"
"paratexto","1"
"pato","4"
"país","1"
"pedaço","1"
"pedrosousapereira","1"
"pegou","1"
"pensamentos","1"
"pequeno","1"
"percebeu","1"
"perpassado","1"
"personificação","1"
"pertencentes","1"
"pesavam","1"
"pessoas","1"
"pijama","1"
"pmr","1"
"pobreza","1"
"poderoso","1"
"poeira","1"
"população","2"
"porto","1"
"portodosbatuquinhos","1"
"possíveis","1"
"pouco","1"
"preencha","1"
"presas","1"
"presidente","1"
"pretando","1"
"professor","1"
"professorbambara","1"
"próprios","1"
"pular","1"
"páginas","1"
"pés","2"
"quadrados","1"
"quanto","1"
"quilómetros","1"
"raio","1"
"recursos","2"
"redes","1"
"redoma","1"
"refletir","1"
"refletiu","1"
"reflexão","1"
"refugiou","1"
"refêns","1"
"região","1"
"relação","1"
"religiosa","1"
"respeito","1"
"responsabilidade”","1"
"retirados","1"
"reunião","1"
"rinoceronte","1"
"rosto","1"
"rçi","1"
"sabia","1"
"sair","1"
"saltou","1"
"sangrar","1"
"sangue","1"
"saudade","1"
"saía","1"
"seguindo","1"
"selim","1"
"senegal","1"
"sequestrou","1"
"siga","1"
"significados","1"
"silenciosas","1"
"sinônimo","1"
"sol","2"
"sombra","1"
"sombras","1"
"sonhar","1"
"sono","1"
"suave","1"
"símile","1"
"síntese","1"
"tantas","1"
"tecer","1"
"termos","1"
"território","1"
"terrorista","1"
"testar","1"
"tolerância","1"
"toneladas","1"
"travão","1"
"trechos","1"
"tremoço","1"
"trovão","1"
"tsétsé","1"
"tática","1"
"tão","2"
"título","1"
"utilizadas","1"
"utilizando","3"
"velha","1"
"veludo","1"
"verificar","2"
"vestiu","1"
"vieira","1"
"violentas","1"
"vive","1"
"vocábulos","1"
"você","3"
"watch","1"
"youtube","1"
"zarolho","1"
"àfrica","1"
"árbitro","1"
"área","1"
"étnica","1"
"íris","1"
"“andar","1"
"“casas","1"
"“mais","1"
"“os","1"
"“peso","1"
