"WORD","HITS"
"proposta","1"
"propostes","1"
"prova","1"
"provare","1"
"provarli","1"
"provato","1"
"pt","1"
"pu","1"
"pujar","1"
"pulsanti","1"
"punt","1"
"punto","2"
"puntual","1"
"puzzle","3"
"puzzles","1"
"può","2"
"públic","1"
"pública","1"
"qt","1"
"qual","2"
"quali","3"
"quals","1"
"qualsiasi","2"
"quants","1"
"quarts","1"
"quatre","1"
"quattro","3"
"quedarem","1"
"quel","1"
"quelle","1"
"questa","3"
"queste","3"
"questi","3"
"questo","3"
"quina","1"
"ra","1"
"rappresentanti","1"
"rb","1"
"rectangle","10"
"red","1"
"regala","1"
"registrare","1"
"registrat","1"
"registrato","1"
"registrazioni","1"
"regla","1"
"reglaments","1"
"regola","1"
"relazioni","1"
"replicà","1"
"res","1"
"respondre","2"
"retolació","1"
"rettangolari","1"
"rh","1"
"ria","1"
"ricerca","1"
"riempi","1"
"riempimento","1"
"riferiscono","1"
"rimescolato","1"
"rimettere","1"
"rimetti","3"
"riordina","3"
"riordinamento","1"
"riordinare","1"
"riordino","1"
"riprodurre","1"
"risolta","1"
"risolti","1"
"risoluzione","1"
"risolvere","1"
"risorsa","1"
"risposta","1"
"risposte","1"
"risultato","1"
"riunisce","1"
"rivista","1"
"rn","1"
"roges","1"
"roig","1"
"roigs","1"
"roja","1"
"rojos","1"
"ros","1"
"rossa","1"
"rosses","1"
"rossos","1"
"rowspan","1"
"rsos","1"
"ru","1"
"rus","1"
"russia","1"
"russos","1"
"ry","1"
"rètol","1"
"sa","3"
"salterai","1"
"salto","1"
"salut","1"
"sant","1"
"saranno","1"
"sb","1"
"sc","1"
"schermata","1"
"sci","1"
"sciame","1"
"scopre","1"
"scoprire","1"
"scratch","1"
"scritta","1"
"scritte","1"
"scritto","1"
"scrivere","1"
"scrivi","5"
"se","4"
"secondi","1"
"segni","1"
"seguenti","1"
"sei","4"
"seleccionar","1"
"seleziona","2"
"semi","2"
"semitrasparenti","1"
"semplice","1"
"sempllice","1"
"sempre","1"
"senyora","1"
"senza","3"
"sequenza","1"
"seran","1"
"serata","1"
"serie","1"
"serve","1"
"sette","1"
"settore","2"
"sezioni","2"
"shaper","1"
"sia","1"
"siberia","1"
"simboli","2"
"sing","1"
"singular","1"
"sinistra","2"
"sistema","1"
"size","1"
"skin","1"
"sm","2"
"sn","1"
"sodio","1"
"sol","1"
"sola","2"
"solcat","1"
"soledat","1"
"solito","1"
"solitud","1"
"solta","1"
"soluzione","2"
"soluzioni","1"
"sono","5"
"sonora","1"
"sonore","1"
"sonori","1"
"sos","1"
"sostantivi","1"
"sostituzione","1"
"sp","1"
"sparite","1"
"spazi","2"
"speciale","1"
"speciali","1"
"spiegazione","2"
"spostate","1"
"sr","1"
"src","1"
"st","1"
"stabilire","1"
"standard","1"
"state","4"
"stati","1"
"stato","1"
"stesso","3"
"stile","1"
"stili","1"
"storia","3"
"stormo","1"
"strada","1"
"sts","1"
"studiare","1"
"sua","3"
"suaument","1"
"substantiu","1"
"successiva","1"
"sud","1"
"sulla","4"
"sulle","3"
"suoni","1"
"suono","1"
"superiore","2"
"suriname","1"
"surinamea","1"
"sí","3"
"ta","1"
"tabella","2"
"tabelle","1"
"table","1"
"tabulazioni","1"
"tancar","1"
"tariffa","1"
"tavola","1"
"tb","1"
"tc","1"
"td","1"
"telefoneu","1"
"telefonia","1"
"telefono","1"
"telefónica","1"
"temperat","1"
"tempo","2"
"tenen","1"
"tenia","1"
"tentativi","1"
"terminacions","1"
"testi","1"
"testo","2"
"testuale","1"
"testuali","1"
"teves","1"
"ti","1"
"tipi","2"
"tipo","2"
"tipus","1"
"titulada","1"
"tl","1"
"tm","1"
"toniche","1"
"torna","1"
"torni","1"
"tr","1"
"tra","2"
"trampolíno","1"
"tranquil","1"
"tranquilla","1"
"tranquille","1"
"tranquilli","1"
"tranquils","1"
"tranquil·la","1"
"tranquil·les","1"
"trascinamento","1"
"trascinano","1"
"trasparente","1"
"trasparenti","1"
"trasparenza","1"
"tratta","1"
"tre","3"
"tres","1"
"trex","1"
"triangularjigsaw","1"
"trist","1"
"tristos","1"
"trists","1"
"trova","5"
"trovano","1"
"trovare","2"
"trovati","1"
"troverai","1"
"trovi","1"
"truetype","1"
"tu","1"
"tuoi","1"
"tutte","3"
"tutti","4"
"tx","1"
"uccelli","1"
"ug","1"
"uguali","4"
"uniti","1"
"uranio","1"
"uruguay","1"
"usare","1"
"uscire","1"
"utente","1"
"utenti","1"
"utilizza","2"
"utilizzano","1"
"utilizzate","1"
"utilizziamo","1"
"uva","1"
"vai","3"
"val","1"
"valle","1"
"valutazione","1"
"vanno","1"
"vantaggio","1"
"vari","1"
"variante","1"
"ve","1"
"vecchia","1"
"vedere","2"
"vedrai","1"
"vedrete","1"
"veicoli","1"
"velocità","1"
"venezuela","1"
"vengono","1"
"vent","1"
"verbi","2"
"verdura","1"
"verificati","1"
"vero","4"
"verrò","1"
"veure","1"
"videro","1"
"viene","2"
"visione","1"
"visivi","1"
"visto","2"
"visualizzata","1"
"visualizzazione","1"
"viure","1"
"vocal","1"
"vocali","1"
"volta","3"
"vos","1"
"vuoi","1"
"vuoti","1"
"vídeo","1"
"wav","1"
"white","1"
"width","1"
"xe","1"
"xhibicions","1"
"xi","1"
"xml","1"
"xposicions","1"
"xposició","1"
"xt","1"
"yb","1"
"yr","1"
"za","1"
"zelanda","1"
"zn","1"
"zona","2"
"zone","1"
"zr","1"
"«a»","1"
"«buides»","1"
"«buits»","1"
"«buit»","1"
"«s»","1"
"gettoni","1"
"indicazioni","1"
"scegli","5"
"seguendo","1"
"andrés","1"
"antonio","1"
"associar","1"
"attentamente","1"
"baffi","1"
"barba","1"
"benito","1"
"bigotes","1"
"calvo","1"
"cappello","1"
"carlos","1"
"case","1"
"cat","3"
"cerca","2"
"chica","1"
"chico","1"
"chiudere","1"
"ciascun","3"
"ciascuno","3"
"collega","3"
"contemporaneamente","1"
"coppie","3"
"cose","1"
"dai","2"
"dar","1"
"dare","2"
"debemos","1"
"dibuixos","1"
"diferencies","1"
"differenze","1"
"disegni","4"
"disegno","3"
"dobbiamo","1"
"domanda","1"
"editorial","2"
"ella","1"
"ello","1"
"ernesto","1"
"esatto","3"
"felipe","1"
"felisa","1"
"fioriscono","1"
"fotografia","1"
"freddo","1"
"fumetto","1"
"fíjate","1"
"gafas","1"
"galera","2"
"gatti","1"
"guiño","1"
"hay","1"
"historieta","1"
"igual","1"
"iguals","1"
"immaculada","1"
"io","1"
"ivilater@xtec","1"
"jaime","1"
"juan","1"
"lazo","1"
"lleva","1"
"llevan","1"
"luisa","1"
"luís","1"
"manuel","1"
"mateo","1"
"matite","1"
"miguel","1"
"mira","1"
"miran","1"
"mongolfiere","1"
"musicista","1"
"nadie","1"
"narciso","1"
"nera","1"
"oggetti","2"
"ordenar","1"
"ordenas","1"
"paco","1"
"pantaloni","1"
"parelles","1"
"particolare","1"
"pedro","1"
"pepe","1"
"personas","1"
"piace","1"
"picanyol","2"
"pirati","1"
"preparate","1"
"proseguire","1"
"puoi","1"
"quaderni","2"
"ramón","1"
"rata","2"
"recuerda","1"
"ricostruisci","4"
"scuri","1"
"smarriti","1"
"sombrero","1"
"strumento","1"
"suo","4"
"sàvia","2"
"sólo","1"
"tambien","1"
"tio","1"
"tío","1"
"uguale","1"
"valigetta","1"
"verso","2"
"vilatersana","1"
"vinyetes","2"
"¿a","1"
"¿qué","1"
"abito","1"
"andare","2"
"animale","1"
"anno","1"
"cambiati","1"
"capace","1"
"cfa","1"
"col","1"
"complimenti","2"
"correttamente","1"
"dopo","2"
"esattamente","1"
"fantastico","1"
"fari","1"
"figlesi","1"
"finire","2"
"foto","1"
"francesc","1"
"gasull","1"
"iglesias","1"
"imbarcazione","1"
"italiana","2"
"manca","1"
"marzo","1"
"navigante","1"
"nilocram@aim","1"
"ordenació","1"
"orma","1"
"particolari","1"
"personaggio","1"
"pezzo","1"
"pirata","1"
"prima","3"
"quale","2"
"realizzate","1"
"ricomponi","3"
"riconoscerli","1"
"ripetono","1"
"scolastico","1"
"scuola","2"
"studenti","1"
"svolto","1"
"tarongers","1"
"traduzione","2"
"trasformazione","1"
"travestimento","1"
"corrispondente","2"
"inserisci","2"
"quadrato","2"
"lati","2"
"lato","2"
"somma","2"
"chiffres","1"
"cifre","1"
"cliccandoci","1"
"colonna","2"
"complète","1"
"difficile","1"
"esiste","1"
"livello","1"
"quasi","1"
"regole","1"
"riga","1"
"riquadro","1"
"schema","1"
"seconda","2"
"sopra","2"
"variano","1"
"abc","1"
"abcd","1"
"abdera","1"
"accademia","1"
"acutangoli","1"
"acutangolo","1"
"ad","2"
"adatta","1"
"adattamento","1"
"adiacenti","1"
"alessandria","1"
"alessandrino","1"
"alessandro","1"
"alla","2"
"alle","1"
"allora","1"
"altezza","1"
"altezze","1"
"alto","1"
"ampiezza","1"
"amplitud","1"
"angles","1"
"angoli","1"
"angolo","1"
"anzitutto","1"
"apollonio","1"
"applica","1"
"applicando","1"
"applicazione","1"
"applicazioni","1"
"apporti","1"
"approssimata","1"
"approssimativa","1"
"approssimativamente","1"
"approssimato","1"
"archi","1"
"archimede","1"
"arco","1"
"area","1"
"aree","1"
"areedi","1"
"aristarco","1"
"aristotele","1"
"asse","1"
"assenyalar","1"
"assenyaler","1"
"assi","1"
"assiale","1"
"assiali","1"
"associa","1"
"associació","1"
"atene","1"
"attenzione","1"
"attivita","1"
"avanti","2"
"avrà","1"
"avuto","1"
"a²","1"
"a²b","1"
"a³","1"
"barca","1"
"baricentro","1"
"barnacentro","1"
"bartrolí","1"
"base","1"
"basi","1"
"basso","1"
"battaglia","1"
"bc","1"
"beve","1"
"bianchi","1"
"bianco","1"
"biblioteca","1"
"bisettrice","1"
"bisettrici","1"
"blu","1"
"brugués","1"
"budda","1"
"b²","1"
"calcola","1"
"calcolano","1"
"calcolare","1"
"calcoleresti","1"
"calcolò","1"
"calotta","1"
"cambiare","1"
"carrasco","1"
"carta","1"
"cartagine","1"
"cateti","1"
"cateto","1"
"catets","1"
"centrale","1"
"centrali","1"
"centri","1"
"cerchio","1"
"cercle","1"
"certo","1"
"chio","1"
"cilindri","1"
"cilindro","1"
"cinque","1"
"circolare","1"
"circoncentro","1"
"circonferenza","1"
"circonferenze","1"
"circoscritta","1"
"circumferència","1"
"circunferencia","1"
"cirene","1"
"citocentro","1"
"città","1"
"classico","1"
"classifica","1"
"classificació","1"
"classificazione","1"
"coincidenti","1"
"colarmente","1"
"colorando","1"
"compasso","1"
"completamente","1"
"componenti","1"
"concavi","1"
"concavo","1"
"concentriche","1"
"concorrono","1"
"condizione","1"
"coneixent","1"
"confucio","1"
"coni","1"
"conica","1"
"coniche","1"
"cono","1"
"conoscendo","1"
"conoscendone","1"
"conoscere","2"
"contenuta","1"
"continuare","1"
"contributi","1"
"convessi","1"
"convesso","1"
"coppia","1"
"corda","1"
"corinto","1"
"corona","1"
"corpi","1"
"correspondente","1"
"corrispondenti","1"
"corrispondono","1"
"costa","1"
"costats","1"
"costruisce","1"
"costruzioni","1"
"cp","1"
"crotone","1"
"cts","1"
"cubi","1"
"cubo","1"
"curva","1"
"c²","1"
"càlcul","1"
"círculo","1"
"còncaus","1"
"dall","2"
"dalla","2"
"decagono","1"
"decimali","1"
"definisci","1"
"dello","1"
"democrito","1"
"derecha","1"
"determinano","1"
"determinare","1"
"diagonale","1"
"diagonali","1"
"diagonals","1"
"diametro","1"
"didattica","1"
"diede","1"
"dimostra","1"
"dimostrazione","1"
"dimostrazioni","1"
"dimostrò","1"
"dimostró","1"
"disegna","1"
"disegnato","1"
"distanza","1"
"diverso","1"
"diversos","1"
"divide","1"
"dividere","1"
"divisione","1"
"dodeca","1"
"dodecaedro","1"
"dodecagono","1"
"domande","1"
"dovrai","1"
"ecco","1"
"eclisse","1"
"edificio","1"
"edro","1"
"ee","1"
"eee","1"
"elemento","1"
"elements","1"
"ellenico","1"
"ellenistico","1"
"ellisse","1"
"emisfero","1"
"emparellament","1"
"epicentro","1"
"equazioni","1"
"equilateri","1"
"equilatero","1"
"equivalenti","1"
"eratostene","1"
"eroica","1"
"erone","1"
"esaedro","1"
"esagonale","1"
"esagono","1"
"esplora","1"
"essa","1"
"essi","1"
"esterna","1"
"esterne","1"
"ettagono","1"
"euclide","1"
"eulero","1"
"evidenziati","1"
"facce","1"
"faccia","1"
"facciamo","1"
"fai","1"
"fals","1"
"falso","3"
"fasi","1"
"fece","1"
"figura","1"
"figure","1"
"figures","1"
"filosofi","1"
"filosofo","1"
"fine","3"
"fondazione","1"
"fondò","1"
"formano","1"
"formiguera","1"
"formula","1"
"frase","2"
"frazione","1"
"frazioni","1"
"fuchsia","1"
"fuso","1"
"fòrmules","1"
"generatrice","1"
"geoclic","1"
"geografia","1"
"geometria","1"
"geometrici","1"
"ggg","1"
"giallo","1"
"giorgio","1"
"giro","1"
"giusti","1"
"gradi","1"
"grazi","1"
"greca","1"
"greco","1"
"grigio","1"
"gruppo","1"
"hipotenusa","1"
"ia","1"
"icosaedro","1"
"identifica","3"
"ies","1"
"impero","1"
"importanti","1"
"impossibile","1"
"incentro","1"
"indicate","1"
"indicati","1"
"indicato","1"
"infiniti","1"
"infocentro","1"
"iniziare","1"
"iniziò","1"
"inserire","1"
"interne","1"
"interni","1"
"intero","1"
"interrogativi","1"
"interrogativo","1"
"intersezione","1"
"introduzione","1"
"inversa","1"
"ipazia","1"
"iperbole","1"
"ipotenusa","1"
"ipotenuse","1"
"ipparco","1"
"ippocrate","1"
"iscritta","1"
"iscritto","1"
"iscrive","1"
"isola","1"
"isoscele","1"
"isosceli","1"
"istruzione","1"
"istruzioni","1"
"jbartrol@xtec","1"
"lao","1"
"larmente","1"
"lasciare","1"
"laterale","1"
"legge","1"
"lelograms","1"
"lettera","1"
"liceo","1"
"linea","1"
"ln","1"
"logitud","1"
"lontano","1"
"luce","1"
"luna","1"
"lunghezza","1"
"lunula","1"
"luogo","1"
"maggiore","1"
"magno","1"
"maratona","1"
"marrone","1"
"mateixa","1"
"matematici","1"
"matematico","1"
"mediana","1"
"mediane","1"
"mediterraneo","1"
"menelao","1"
"meridiano","1"
"metri","1"
"mileto","1"
"minore","1"
"misura","1"
"misurano","1"
"misure","1"
"morte","1"
"mosaici","1"
"mosaico","1"
"mostrata","1"
"movimenti","1"
"movimento","1"
"musilli","1"
"nacque","1"
"nello","1"
"ner","1"
"nero","1"
"nessuno","1"
"nicea","1"
"notizie","1"
"obliquamente","1"
"obliquo","1"
"oe","1"
"ognuno","1"
"onogattoo","1"
"ooo","1"
"opere","1"
"opportunamente","1"
"opportuni","1"
"ora","1"
"ordease","1"
"ordina","1"
"oretalirdauq","1"
"org","1"
"oro","1"
"orologi","1"
"orologio","1"
"ortocentro","1"
"ortoedri","1"
"ortoedro","1"
"osserva","1"
"ottaedro","1"
"ottagonale","1"
"ottagono","1"
"ottante","1"
"ottenne","1"
"ottenute","1"
"ottiene","1"
"ottusangoli","1"
"ottusangolo","1"
"ovoide","1"
"pacchetto","1"
"pappo","1"
"parabola","1"
"paral","1"
"parallela","1"
"parallele","1"
"parallelepipedi","1"
"paralleli","1"
"parallelogramma","1"
"parallelogrammi","1"
"parentesi","1"
"parti","3"
"passa","1"
"passano","1"
"passare","1"
"pentagonale","1"
"pentagoni","1"
"pentagono","1"
"perché","1"
"perga","1"
"pergamo","1"
"pericle","1"
"perimetri","1"
"perimetro","1"
"periodo","1"
"perpendi","1"
"perpendico","1"
"perpendicolare","1"
